underlying_price,underlying_index,timestamp,state,settlement_price,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,instrument_name,index_price,change_id,bids,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,asks,ask_iv,24h_high,24h_low,24h_vol,theta,delta,rho,gamma,vega
8983.15,BTC-26JUN20,1579545022915,open,0.04,356.4,0.015,0.074,0.03630974,83.09,0.0425,0.0,BTC-26JUN20-18000-C,8651.92,16818697379,"[[0.035, 5.0], [0.034, 12.0], [0.0335, 10.4], [0.033, 17.1], [0.0325, 10.0], [0.02, 6.1]]",82.26,0.035,5.0,0.0375,15.1,"[[0.0375, 15.1], [0.038, 22.0], [0.0385, 12.4], [0.1, 10.0], [0.115, 17.0], [0.116, 13.0], [0.119, 20.0], [0.13, 9.0], [0.178, 3.4]]",83.84,,,,-3.76557,0.15864,4.74367,5e-05,14.28039
8986.27,BTC-26JUN20,1579545099449,open,0.04,356.4,0.015,0.074,0.03634754,83.09,0.0425,0.0,BTC-26JUN20-18000-C,8655.59,16818708211,"[[0.035, 5.0], [0.034, 12.0], [0.0335, 10.6], [0.033, 17.1], [0.0325, 10.0], [0.02, 6.1]]",82.24,0.035,5.0,0.0375,15.1,"[[0.0375, 15.1], [0.038, 22.0], [0.0385, 12.4], [0.1, 10.0], [0.115, 17.0], [0.116, 13.0], [0.119, 20.0], [0.13, 9.0], [0.178, 3.4]]",83.81,,,,-3.76897,0.15878,4.74927,5e-05,14.2936
8984.58,BTC-26JUN20,1579545399543,open,0.04,356.4,0.015,0.074,0.036302,83.08,0.0425,0.0,BTC-26JUN20-18000-C,8654.11,16818737400,"[[0.035, 5.0], [0.0345, 12.0], [0.0335, 10.4], [0.033, 17.1], [0.0325, 10.0], [0.02, 6.1]]",82.25,0.035,5.0,0.0375,15.1,"[[0.0375, 15.1], [0.038, 22.0], [0.0385, 12.4], [0.1, 10.0], [0.115, 17.0], [0.116, 13.0], [0.119, 20.0], [0.13, 9.0], [0.178, 3.4]]",83.83,,,,-3.76541,0.15863,4.74433,5e-05,14.28207
8986.59,BTC-26JUN20,1579545479933,open,0.04,356.4,0.015,0.074,0.03633078,83.08,0.0425,0.0,BTC-26JUN20-18000-C,8657.41,16818743173,"[[0.035, 5.0], [0.0345, 12.0], [0.0335, 10.6], [0.033, 17.1], [0.0325, 10.0], [0.02, 6.1]]",82.24,0.035,5.0,0.0375,15.1,"[[0.0375, 15.1], [0.038, 22.0], [0.0385, 12.4], [0.1, 10.0], [0.115, 17.0], [0.116, 13.0], [0.119, 20.0], [0.13, 9.0], [0.178, 3.4]]",83.81,,,,-3.7679,0.15873,4.74824,5e-05,14.29128
8988.02,BTC-26JUN20,1579545582836,open,0.04,356.4,0.015,0.074,0.03634261,83.08,0.0425,0.0,BTC-26JUN20-18000-C,8656.81,16818754396,"[[0.035, 5.0], [0.0345, 12.0], [0.0335, 10.5], [0.033, 17.1], [0.0325, 10.0], [0.02, 6.1]]",82.22,0.035,5.0,0.0375,15.1,"[[0.0375, 15.1], [0.038, 22.0], [0.0385, 12.4], [0.1, 10.0], [0.115, 17.0], [0.116, 13.0], [0.119, 20.0], [0.13, 9.0], [0.178, 3.4]]",83.8,,,,-3.76909,0.15878,4.75041,5e-05,14.29642
8989.39,BTC-26JUN20,1579545668616,open,0.04,356.4,0.015,0.074,0.03635671,83.07,0.0425,0.0,BTC-26JUN20-18000-C,8657.86,16818759062,"[[0.035, 5.0], [0.0345, 12.0], [0.0335, 10.5], [0.033, 17.1], [0.0325, 10.0], [0.02, 6.1]]",82.21,0.035,5.0,0.0375,15.1,"[[0.0375, 15.1], [0.038, 22.0], [0.0385, 12.4], [0.1, 10.0], [0.115, 17.0], [0.116, 13.0], [0.119, 20.0], [0.13, 9.0], [0.178, 3.4]]",83.79,,,,-3.7704,0.15884,4.75269,5e-05,14.30179
8989.42,BTC-26JUN20,1579545744999,open,0.04,356.4,0.015,0.074,0.03635271,83.07,0.0425,0.0,BTC-26JUN20-18000-C,8658.48,16818759062,"[[0.035, 5.0], [0.0345, 12.0], [0.0335, 10.5], [0.033, 17.1], [0.0325, 10.0], [0.02, 6.1]]",82.21,0.035,5.0,0.0375,15.1,"[[0.0375, 15.1], [0.038, 22.0], [0.0385, 12.4], [0.1, 10.0], [0.115, 17.0], [0.116, 13.0], [0.119, 20.0], [0.13, 9.0], [0.178, 3.4]]",83.79,,,,-3.77014,0.15883,4.75241,5e-05,14.30117
8987.1,BTC-26JUN20,1579545818616,open,0.04,356.4,0.015,0.074,0.03631571,83.07,0.0425,0.0,BTC-26JUN20-18000-C,8657.26,16818774064,"[[0.035, 5.0], [0.0345, 12.0], [0.0335, 10.5], [0.033, 17.1], [0.0325, 10.0], [0.02, 6.1]]",82.23,0.035,5.0,0.0375,15.1,"[[0.0375, 15.1], [0.038, 22.0], [0.0385, 12.4], [0.1, 10.0], [0.115, 17.0], [0.116, 13.0], [0.119, 20.0], [0.13, 9.0], [0.178, 3.4]]",83.81,,,,-3.76702,0.1587,4.74755,5e-05,14.28975
8985.04,BTC-26JUN20,1579545894044,open,0.04,356.4,0.015,0.074,0.03628751,83.07,0.0425,0.0,BTC-26JUN20-18000-C,8656.25,16818779963,"[[0.035, 5.0], [0.034, 12.0], [0.033, 28.9], [0.0325, 10.0], [0.02, 6.1]]",82.25,0.035,5.0,0.0375,15.1,"[[0.0375, 15.1], [0.038, 22.0], [0.0385, 12.4], [0.1, 10.0], [0.115, 17.0], [0.116, 13.0], [0.119, 20.0], [0.13, 9.0], [0.178, 3.4]]",83.82,,,,-3.76458,0.1586,4.74357,5e-05,14.28041
8974.13,BTC-26JUN20,1579572030647,open,0.04,361.4,0.014,0.0705,0.03421641,81.92,0.035,0.0,BTC-26JUN20-18000-C,8637.89,16822028820,"[[0.033, 19.0], [0.032, 10.5], [0.0315, 22.0], [0.02, 6.1]]",81.13,0.033,19.0,0.0355,20.0,"[[0.0355, 20.0], [0.036, 11.0], [0.0365, 24.0], [0.037, 11.6], [0.0375, 0.1], [0.1, 5.0], [0.115, 17.0], [0.116, 13.0], [0.119, 20.0], [0.13, 9.0], [0.177, 3.4]]",82.74,0.035,0.035,5.0,-3.61744,0.15254,4.57452,5e-05,13.88787
