underlying_price,underlying_index,timestamp,state,settlement_price,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,instrument_name,index_price,change_id,bids,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,asks,ask_iv,24h_high,24h_low,24h_vol,theta,delta,rho,gamma,vega
8660.48,SYN.BTC-24JAN20,1579545026796,open,0.0,85.1,0.0005,0.0105,3.504e-05,110.0,0.0005,0.0,BTC-24JAN20-6250-P,8651.75,16812989527,[],0.0,0.0,0.0,0.0005,2.1,"[[0.0005, 2.1], [0.0085, 17.0]]",145.96,,,,-0.30342,-0.00112,-0.00098,0.0,0.03201
8663.87,SYN.BTC-24JAN20,1579545105490,open,0.0,85.1,0.0005,0.0105,3.451e-05,110.0,0.0005,0.0,BTC-24JAN20-6250-P,8655.14,16812989527,[],0.0,0.0,0.0,0.0005,2.1,"[[0.0005, 2.1], [0.0085, 17.0]]",146.15,,,,-0.29897,-0.00111,-0.00096,0.0,0.03161
8664.64,SYN.BTC-24JAN20,1579545404796,open,0.0,85.1,0.0005,0.0105,3.421e-05,110.0,0.0005,0.0,BTC-24JAN20-6250-P,8656.09,16812989527,[],0.0,0.0,0.0,0.0005,2.1,"[[0.0005, 2.1], [0.0085, 17.0]]",146.25,,,,-0.29645,-0.0011,-0.00096,0.0,0.03138
8665.87,SYN.BTC-24JAN20,1579545487163,open,0.0,85.1,0.0005,0.0105,3.402e-05,110.0,0.0005,0.0,BTC-24JAN20-6250-P,8657.4,16812989527,[],0.0,0.0,0.0,0.0005,2.1,"[[0.0005, 2.1], [0.0085, 17.0]]",146.33,,,,-0.29482,-0.00109,-0.00095,0.0,0.03123
8665.66,SYN.BTC-24JAN20,1579545593913,open,0.0,85.1,0.0005,0.0105,3.396e-05,110.0,0.0005,0.0,BTC-24JAN20-6250-P,8657.21,16812989527,[],0.0,0.0,0.0,0.0005,2.1,"[[0.0005, 2.1], [0.0085, 17.0]]",146.34,,,,-0.29429,-0.00109,-0.00095,0.0,0.03119
8666.5,SYN.BTC-24JAN20,1579545674796,open,0.0,85.1,0.0005,0.0105,3.383e-05,110.0,0.0005,0.0,BTC-24JAN20-6250-P,8657.95,16812989527,[],0.0,0.0,0.0,0.0005,2.1,"[[0.0005, 2.1], [0.0085, 17.0]]",146.4,,,,-0.29319,-0.00109,-0.00095,0.0,0.03109
8666.35,SYN.BTC-24JAN20,1579545750034,open,0.0,85.1,0.0005,0.0105,3.372e-05,109.98,0.0005,0.0,BTC-24JAN20-6250-P,8657.61,16812989527,[],0.0,0.0,0.0,0.0005,2.1,"[[0.0005, 2.1], [0.0085, 17.0]]",146.41,,,,-0.29225,-0.00108,-0.00094,0.0,0.03101
8665.72,SYN.BTC-24JAN20,1579545822542,open,0.0,85.1,0.0005,0.0105,3.381e-05,110.0,0.0005,0.0,BTC-24JAN20-6250-P,8657.05,16812989527,[],0.0,0.0,0.0,0.0005,2.1,"[[0.0005, 2.1], [0.0085, 17.0]]",146.4,,,,-0.29296,-0.00109,-0.00095,0.0,0.03107
8664.78,SYN.BTC-24JAN20,1579545902797,open,0.0,85.1,0.0005,0.0105,3.388e-05,110.0,0.0005,0.0,BTC-24JAN20-6250-P,8656.29,16812989527,[],0.0,0.0,0.0,0.0005,2.1,"[[0.0005, 2.1], [0.0085, 17.0]]",146.38,,,,-0.29352,-0.00109,-0.00095,0.0,0.03112
8645.72,SYN.BTC-24JAN20,1579572033668,open,0.0,85.1,0.0005,0.0105,2.14e-05,110.0,0.0005,0.0,BTC-24JAN20-6250-P,8637.86,16821805689,[],0.0,0.0,0.0,0.0005,2.1,"[[0.0005, 2.1], [0.008, 17.0]]",152.13,,,,-0.18502,-0.00074,-0.00059,0.0,0.02084
8643.84,SYN.BTC-24JAN20,1579572104159,open,0.0,85.1,0.0005,0.0105,2.153e-05,110.0,0.0005,0.0,BTC-24JAN20-6250-P,8635.85,16821805689,[],0.0,0.0,0.0,0.0005,2.1,"[[0.0005, 2.1], [0.008, 17.0]]",152.05,,,,-0.18614,-0.00075,-0.00059,0.0,0.02095
8644.22,SYN.BTC-24JAN20,1579572173796,open,0.0,85.1,0.0005,0.0105,2.148e-05,110.0,0.0005,0.0,BTC-24JAN20-6250-P,8636.28,16821805689,[],0.0,0.0,0.0,0.0005,2.1,"[[0.0005, 2.1], [0.008, 17.0]]",152.09,,,,-0.18565,-0.00074,-0.00059,0.0,0.0209
8643.85,SYN.BTC-24JAN20,1579572245142,open,0.0,85.1,0.0005,0.0105,2.147e-05,110.0,0.0005,0.0,BTC-24JAN20-6250-P,8636.01,16821805689,[],0.0,0.0,0.0,0.0005,2.1,"[[0.0005, 2.1], [0.008, 17.0]]",152.08,,,,-0.1856,-0.00074,-0.00059,0.0,0.0209
8644.48,SYN.BTC-24JAN20,1579572317796,open,0.0,85.1,0.0005,0.0105,2.136e-05,109.99,0.0005,0.0,BTC-24JAN20-6250-P,8636.64,16821805689,[],0.0,0.0,0.0,0.0005,2.1,"[[0.0005, 2.1], [0.008, 17.0]]",152.13,,,,-0.18468,-0.00074,-0.00059,0.0,0.02081
8644.91,SYN.BTC-24JAN20,1579572386140,open,0.0,85.1,0.0005,0.0105,2.134e-05,110.01,0.0005,0.0,BTC-24JAN20-6250-P,8637.0,16821805689,[],0.0,0.0,0.0,0.0005,2.1,"[[0.0005, 2.1], [0.008, 17.0]]",152.17,,,,-0.18452,-0.00074,-0.00058,0.0,0.02079
8646.01,SYN.BTC-24JAN20,1579572456632,open,0.0,85.1,0.0005,0.0105,2.117e-05,110.0,0.0005,0.0,BTC-24JAN20-6250-P,8638.04,16821805689,[],0.0,0.0,0.0,0.0005,2.1,"[[0.0005, 2.1], [0.008, 17.0]]",152.25,,,,-0.18305,-0.00073,-0.00058,0.0,0.02065
8649.4,SYN.BTC-24JAN20,1579572529135,open,0.0,85.1,0.0005,0.0105,2.084e-05,110.0,0.0005,0.0,BTC-24JAN20-6250-P,8641.17,16821805689,[],0.0,0.0,0.0,0.0005,2.1,"[[0.0005, 2.1], [0.008, 17.0]]",152.43,,,,-0.18028,-0.00072,-0.00057,0.0,0.02038
8649.89,SYN.BTC-24JAN20,1579572601639,open,0.0,85.1,0.0005,0.0105,2.078e-05,110.0,0.0005,0.0,BTC-24JAN20-6250-P,8641.89,16821805689,[],0.0,0.0,0.0,0.0005,2.1,"[[0.0005, 2.1], [0.008, 17.0]]",152.47,,,,-0.17976,-0.00072,-0.00057,0.0,0.02033
8651.88,SYN.BTC-24JAN20,1579572670114,open,0.0,85.1,0.0005,0.0105,2.073e-05,110.06,0.0005,0.0,BTC-24JAN20-6250-P,8644.33,16821805689,[],0.0,0.0,0.0,0.0005,2.1,"[[0.0005, 2.1], [0.008, 17.0]]",152.59,,,,-0.17939,-0.00072,-0.00057,0.0,0.02028
