underlying_price,underlying_index,timestamp,state,settlement_price,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,instrument_name,index_price,change_id,bids,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,asks,ask_iv,24h_high,24h_low,24h_vol,theta,delta,rho,gamma,vega
8660.67,SYN.BTC-24JAN20,1579545020805,open,0.0,370.0,0.0005,0.018,0.00414479,60.13,0.0045,0.0,BTC-24JAN20-9250-C,8651.95,16818697339,"[[0.0035, 38.3], [0.003, 33.6], [0.0025, 42.0], [0.001, 7.5], [0.0005, 1.7]]",57.11,0.0035,38.3,0.0045,30.0,"[[0.0045, 30.0], [0.005, 68.1], [0.0055, 20.0], [0.0065, 1.0], [0.018, 0.1], [0.0195, 0.6], [0.021, 0.1], [0.0225, 0.1], [0.023, 0.1], [0.0235, 0.1], [0.029, 1.0], [0.03, 1.6], [0.032, 0.1], [0.04, 4.8], [0.05, 0.1], [0.08, 0.1]]",61.72,0.0075,0.003,57.2,-16.10646,0.14043,0.1152,0.00043,1.90837
8664.32,SYN.BTC-24JAN20,1579545098804,open,0.0,370.0,0.0005,0.018,0.00419044,60.09,0.0045,0.0,BTC-24JAN20-9250-C,8655.65,16818708874,"[[0.0035, 68.3], [0.003, 3.6], [0.0025, 42.0], [0.001, 7.5], [0.0005, 1.7]]",56.87,0.0035,68.3,0.005,98.1,"[[0.005, 98.1], [0.0055, 20.0], [0.0065, 1.0], [0.018, 0.1], [0.0195, 0.6], [0.021, 0.1], [0.0225, 0.1], [0.023, 0.1], [0.0235, 0.1], [0.029, 1.0], [0.03, 1.6], [0.032, 0.1], [0.04, 4.8], [0.05, 0.1], [0.08, 0.1]]",63.62,0.0075,0.003,57.2,-16.21032,0.14179,0.11631,0.00044,1.9213
8662.28,SYN.BTC-24JAN20,1579545399543,open,0.0,370.0,0.0005,0.018,0.00414353,60.05,0.0045,0.0,BTC-24JAN20-9250-C,8654.11,16818728727,"[[0.0035, 38.3], [0.003, 33.6], [0.0025, 42.0], [0.001, 7.5], [0.0005, 1.7]]",57.04,0.0035,38.3,0.0045,30.0,"[[0.0045, 30.0], [0.005, 68.1], [0.0055, 20.0], [0.0065, 1.0], [0.018, 0.1], [0.0195, 0.6], [0.021, 0.1], [0.0225, 0.1], [0.023, 0.1], [0.0235, 0.1], [0.029, 1.0], [0.03, 1.6], [0.032, 0.1], [0.04, 4.8], [0.05, 0.1], [0.08, 0.1]]",61.65,0.0075,0.003,57.2,-16.11378,0.14062,0.11523,0.00043,1.90917
8665.9,SYN.BTC-24JAN20,1579545477089,open,0.0,370.0,0.0005,0.018,0.00419875,60.05,0.0045,0.0,BTC-24JAN20-9250-C,8657.41,16818728727,"[[0.0035, 38.3], [0.003, 33.6], [0.0025, 42.0], [0.001, 7.5], [0.0005, 1.7]]",56.79,0.0035,38.3,0.0045,30.0,"[[0.0045, 30.0], [0.005, 68.1], [0.0055, 20.0], [0.0065, 1.0], [0.018, 0.1], [0.0195, 0.6], [0.021, 0.1], [0.0225, 0.1], [0.023, 0.1], [0.0235, 0.1], [0.029, 1.0], [0.03, 1.6], [0.032, 0.1], [0.04, 4.8], [0.05, 0.1], [0.08, 0.1]]",61.39,0.0075,0.003,57.2,-16.24043,0.14216,0.1165,0.00044,1.92392
8664.71,SYN.BTC-24JAN20,1579545579815,open,0.0,370.0,0.0005,0.018,0.00414518,59.91,0.0045,0.0,BTC-24JAN20-9250-C,8655.99,16818751538,"[[0.0035, 38.3], [0.003, 33.6], [0.0025, 42.0], [0.001, 7.5], [0.0005, 1.7]]",56.89,0.0035,38.3,0.0045,30.0,"[[0.0045, 30.0], [0.005, 68.1], [0.0055, 20.0], [0.0065, 1.0], [0.018, 0.1], [0.0195, 0.6], [0.021, 0.1], [0.0225, 0.1], [0.023, 0.1], [0.0235, 0.1], [0.029, 1.0], [0.03, 1.6], [0.032, 0.1], [0.04, 4.8], [0.05, 0.1], [0.08, 0.1]]",61.49,0.0075,0.003,57.2,-16.11065,0.14097,0.11549,0.00044,1.9124
8666.39,SYN.BTC-24JAN20,1579545666418,open,0.0,370.0,0.0005,0.018,0.00419062,60.0,0.0045,0.0,BTC-24JAN20-9250-C,8657.86,16818759202,"[[0.0035, 38.3], [0.003, 33.6], [0.0025, 42.0], [0.001, 7.5], [0.0005, 1.7]]",56.78,0.0035,38.3,0.005,98.1,"[[0.005, 98.1], [0.0055, 20.0], [0.0065, 1.0], [0.018, 0.1], [0.0195, 0.6], [0.021, 0.1], [0.0225, 0.1], [0.023, 0.1], [0.0235, 0.1], [0.029, 1.0], [0.03, 1.6], [0.032, 0.1], [0.04, 4.8], [0.05, 0.1], [0.08, 0.1]]",63.52,0.0075,0.003,57.2,-16.22463,0.14207,0.11637,0.00044,1.92264
8666.91,SYN.BTC-24JAN20,1579545743992,open,0.0,370.0,0.0005,0.018,0.0041999,60.01,0.0045,0.0,BTC-24JAN20-9250-C,8658.25,16818759202,"[[0.0035, 38.3], [0.003, 33.6], [0.0025, 42.0], [0.001, 7.5], [0.0005, 1.7]]",56.75,0.0035,38.3,0.005,98.1,"[[0.005, 98.1], [0.0055, 20.0], [0.0065, 1.0], [0.018, 0.1], [0.0195, 0.6], [0.021, 0.1], [0.0225, 0.1], [0.023, 0.1], [0.0235, 0.1], [0.029, 1.0], [0.03, 1.6], [0.032, 0.1], [0.04, 4.8], [0.05, 0.1], [0.08, 0.1]]",63.49,0.0075,0.003,57.2,-16.24906,0.14231,0.11656,0.00044,1.92483
8665.55,SYN.BTC-24JAN20,1579545817505,open,0.0,370.0,0.0005,0.018,0.00417864,60.02,0.0045,0.0,BTC-24JAN20-9250-C,8657.26,16818759202,"[[0.0035, 38.3], [0.003, 33.6], [0.0025, 42.0], [0.001, 7.5], [0.0005, 1.7]]",56.85,0.0035,38.3,0.005,98.1,"[[0.005, 98.1], [0.0055, 20.0], [0.0065, 1.0], [0.018, 0.1], [0.0195, 0.6], [0.021, 0.1], [0.0225, 0.1], [0.023, 0.1], [0.0235, 0.1], [0.029, 1.0], [0.03, 1.6], [0.032, 0.1], [0.04, 4.8], [0.05, 0.1], [0.08, 0.1]]",63.6,0.0075,0.003,57.2,-16.20778,0.14172,0.11602,0.00044,1.91876
8664.76,SYN.BTC-24JAN20,1579545894042,open,0.0,370.0,0.0005,0.018,0.00416637,60.03,0.0045,0.0,BTC-24JAN20-9250-C,8656.25,16818779548,"[[0.0035, 38.3], [0.003, 33.6], [0.0025, 42.0], [0.001, 7.5], [0.0005, 1.7]]",56.91,0.0035,38.3,0.0045,30.0,"[[0.0045, 30.0], [0.005, 68.1], [0.0055, 20.0], [0.0065, 1.0], [0.018, 0.1], [0.0195, 0.6], [0.021, 0.1], [0.0225, 0.1], [0.023, 0.1], [0.0235, 0.1], [0.029, 1.0], [0.03, 1.6], [0.032, 0.1], [0.04, 4.8], [0.05, 0.1], [0.08, 0.1]]",61.51,0.0075,0.003,57.2,-16.18337,0.14138,0.11571,0.00044,1.91528
