underlying_price,underlying_index,timestamp,state,settlement_price,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,instrument_name,index_price,change_id,bids,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,asks,ask_iv,24h_high,24h_low,24h_vol,theta,delta,rho,gamma,vega
8983.09,BTC-26JUN20,1579545024932,open,0.08,331.3,0.0475,0.1145,0.07576258,70.85,0.074,0.0,BTC-26JUN20-7000-P,8651.75,16818699232,"[[0.072, 12.0], [0.0715, 11.0], [0.071, 12.4], [0.07, 10.9], [0.066, 1.0], [0.0625, 1.0], [0.0585, 1.0]]",68.92,0.072,12.0,0.0765,5.0,"[[0.0765, 5.0], [0.077, 11.0], [0.0775, 10.0], [0.078, 12.9], [0.079, 12.0], [0.1735, 5.0], [0.279, 1.0]]",71.23,0.0785,0.074,6.5,-3.94034,-0.22107,-11.51075,7e-05,17.52455
8986.28,BTC-26JUN20,1579545102469,open,0.08,331.3,0.0475,0.1145,0.07566263,70.86,0.074,0.0,BTC-26JUN20-7000-P,8655.28,16818708697,"[[0.072, 12.0], [0.0715, 11.0], [0.071, 11.8], [0.07, 0.9], [0.0695, 10.0], [0.066, 1.0], [0.062, 1.0], [0.0585, 1.0]]",68.97,0.072,12.0,0.076,5.0,"[[0.076, 5.0], [0.077, 21.0], [0.078, 12.9], [0.0785, 12.0], [0.1735, 5.0], [0.279, 1.0]]",71.03,0.0785,0.074,6.5,-3.93965,-0.22085,-11.50221,7e-05,17.52058
8986.3,BTC-26JUN20,1579545403571,open,0.08,331.3,0.0475,0.1145,0.07570112,70.88,0.074,0.0,BTC-26JUN20-7000-P,8656.13,16818738348,"[[0.071, 23.8], [0.0705, 11.0], [0.07, 0.9], [0.0695, 10.0], [0.066, 1.0], [0.062, 1.0], [0.0585, 1.0]]",68.46,0.071,23.8,0.076,5.0,"[[0.076, 5.0], [0.0765, 11.0], [0.077, 10.0], [0.078, 24.9], [0.1735, 5.0], [0.279, 1.0]]",71.03,0.0785,0.074,6.5,-3.94111,-0.22088,-11.50442,7e-05,17.52152
8986.63,BTC-26JUN20,1579545484141,open,0.08,331.3,0.0475,0.1145,0.07568466,70.88,0.074,0.0,BTC-26JUN20-7000-P,8657.32,16818741712,"[[0.0715, 12.0], [0.071, 11.7], [0.0705, 11.0], [0.07, 0.9], [0.0695, 10.0], [0.066, 1.0], [0.062, 1.0], [0.0585, 1.0]]",68.72,0.0715,12.0,0.076,5.0,"[[0.076, 5.0], [0.0765, 11.0], [0.077, 10.0], [0.078, 24.9], [0.1735, 5.0], [0.279, 1.0]]",71.04,0.0785,0.074,6.5,-3.94084,-0.22085,-11.5031,7e-05,17.5209
8989.22,BTC-26JUN20,1579545587872,open,0.08,331.3,0.047,0.114,0.0755986,70.88,0.074,0.0,BTC-26JUN20-7000-P,8657.15,16818754272,"[[0.0715, 12.0], [0.071, 11.9], [0.07, 11.9], [0.0695, 10.0], [0.066, 1.0], [0.062, 1.0], [0.0585, 1.0]]",68.77,0.0715,12.0,0.076,5.0,"[[0.076, 5.0], [0.0765, 11.0], [0.077, 10.0], [0.078, 24.2], [0.1735, 5.0], [0.279, 1.0]]",71.08,0.0785,0.074,6.5,-3.94011,-0.22066,-11.49583,7e-05,17.51751
8989.43,BTC-26JUN20,1579545672461,open,0.08,331.3,0.047,0.114,0.07557531,70.87,0.074,0.0,BTC-26JUN20-7000-P,8657.95,16818761720,"[[0.0715, 12.0], [0.071, 11.7], [0.07, 11.9], [0.0695, 10.0], [0.066, 1.0], [0.062, 1.0], [0.0585, 1.0]]",68.77,0.0715,12.0,0.076,5.0,"[[0.076, 5.0], [0.0765, 11.0], [0.077, 10.0], [0.078, 24.2], [0.1735, 5.0], [0.279, 1.0]]",71.09,0.0785,0.074,6.5,-3.93949,-0.22064,-11.49416,7e-05,17.51672
8988.9,BTC-26JUN20,1579545749029,open,0.08,331.3,0.047,0.114,0.07557329,70.86,0.074,0.0,BTC-26JUN20-7000-P,8657.83,16818767476,"[[0.0715, 12.0], [0.071, 11.8], [0.07, 11.9], [0.0695, 10.0], [0.066, 1.0], [0.062, 1.0], [0.0585, 1.0]]",68.76,0.0715,12.0,0.076,5.0,"[[0.076, 5.0], [0.0765, 11.0], [0.077, 10.0], [0.078, 24.2], [0.1735, 5.0], [0.279, 1.0]]",71.08,0.0785,0.074,6.5,-3.93897,-0.22066,-11.49431,7e-05,17.51677
8987.1,BTC-26JUN20,1579545818614,open,0.08,331.3,0.0475,0.1145,0.07565478,70.87,0.074,0.0,BTC-26JUN20-7000-P,8657.26,16818771720,"[[0.0715, 12.0], [0.071, 12.1], [0.07, 11.9], [0.0695, 10.0], [0.066, 1.0], [0.062, 1.0], [0.0585, 1.0]]",68.73,0.0715,12.0,0.076,5.0,"[[0.076, 5.0], [0.0765, 11.0], [0.077, 10.0], [0.078, 24.2], [0.1735, 5.0], [0.279, 1.0]]",71.05,0.0785,0.074,6.5,-3.9403,-0.22081,-11.50058,7e-05,17.51965
8985.15,BTC-26JUN20,1579545899614,open,0.08,331.3,0.0475,0.1145,0.07570343,70.86,0.074,0.0,BTC-26JUN20-7000-P,8656.41,16818780691,"[[0.071, 15.1], [0.0705, 11.2], [0.07, 11.9], [0.0695, 10.0], [0.066, 1.0], [0.062, 1.0], [0.0585, 1.0]]",68.44,0.071,15.1,0.076,5.0,"[[0.076, 5.0], [0.0765, 11.0], [0.077, 21.7], [0.0775, 12.0], [0.1735, 5.0], [0.279, 1.0]]",71.01,0.0785,0.074,6.5,-3.94032,-0.22093,-11.50489,7e-05,17.52162
8974.28,BTC-26JUN20,1579572032660,open,0.08,348.9,0.0455,0.1115,0.07344212,69.58,0.07,0.0,BTC-26JUN20-7000-P,8637.88,16822032519,"[[0.0705, 3.0], [0.069, 11.2], [0.0685, 9.0], [0.067, 22.0], [0.0665, 1.0], [0.0625, 21.0], [0.059, 1.0], [0.055, 20.0]]",68.07,0.0705,3.0,0.073,15.5,"[[0.073, 15.5], [0.0735, 10.0], [0.0755, 20.0], [0.0765, 5.0], [0.279, 1.0]]",69.36,0.0785,0.07,21.1,-3.85848,-0.21995,-11.34359,7e-05,17.43914
