underlying_price,underlying_index,timestamp,state,settlement_price,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,instrument_name,index_price,change_id,bids,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,asks,ask_iv,24h_high,24h_low,24h_vol,theta,delta,rho,gamma,vega
8983.14,BTC-26JUN20,1579545021998,open,0.3,130.4,0.2625,0.337,0.29652599,70.87,0.301,0.0,BTC-26JUN20-7000-C,8651.95,16818700879,"[[0.2915, 14.0], [0.29, 10.0]]",68.27,0.2915,14.0,0.297,0.1,"[[0.297, 0.1], [0.2985, 19.0], [0.3955, 5.0]]",71.1,0.301,0.2875,9.1,-3.94111,0.77891,18.70542,7e-05,17.52515
8986.33,BTC-26JUN20,1579545098608,open,0.3,130.4,0.2625,0.337,0.29669913,70.86,0.301,0.0,BTC-26JUN20-7000-C,8655.65,16818704914,"[[0.2915, 14.0], [0.29, 10.0]]",68.18,0.2915,14.0,0.297,0.1,"[[0.297, 0.1], [0.2985, 9.0], [0.299, 10.0], [0.3955, 5.0]]",71.01,0.301,0.2875,9.1,-3.9396,0.77915,18.71518,7e-05,17.52049
8984.58,BTC-26JUN20,1579545399543,open,0.3,130.4,0.2625,0.337,0.2966106,70.86,0.301,0.0,BTC-26JUN20-7000-C,8654.11,16818737174,"[[0.2905, 14.0], [0.29, 10.0]]",67.71,0.2905,14.0,0.297,0.1,"[[0.297, 0.1], [0.2985, 9.0], [0.299, 10.0], [0.3955, 5.0]]",71.06,0.301,0.2875,9.1,-3.94038,0.77902,18.7096,7e-05,17.52269
8986.59,BTC-26JUN20,1579545479608,open,0.3,130.4,0.2625,0.337,0.29673386,70.87,0.301,0.0,BTC-26JUN20-7000-C,8657.41,16818741719,"[[0.2905, 14.1], [0.29, 10.0]]",67.65,0.2905,14.1,0.297,0.1,"[[0.297, 0.1], [0.2985, 9.0], [0.299, 10.0], [0.3955, 5.0]]",71.01,0.301,0.2875,9.1,-3.94037,0.77916,18.71407,7e-05,17.52055
8987.79,BTC-26JUN20,1579545579815,open,0.3,130.4,0.2625,0.337,0.29680205,70.87,0.301,0.0,BTC-26JUN20-7000-C,8655.99,16818752296,"[[0.2905, 14.0], [0.29, 10.0]]",67.62,0.2905,14.0,0.297,0.1,"[[0.297, 0.1], [0.2985, 9.0], [0.299, 10.0], [0.3955, 5.0]]",70.97,0.301,0.2875,9.1,-3.94019,0.77924,18.71697,7e-05,17.51905
8989.35,BTC-26JUN20,1579545666419,open,0.3,130.4,0.2625,0.337,0.29687735,70.87,0.301,0.0,BTC-26JUN20-7000-C,8657.86,16818759217,"[[0.2905, 14.0], [0.29, 10.0]]",67.58,0.2905,14.0,0.297,0.1,"[[0.297, 0.1], [0.2985, 9.0], [0.299, 10.0], [0.3955, 5.0]]",70.93,0.301,0.2875,9.1,-3.93946,0.77936,18.72171,7e-05,17.51678
8989.54,BTC-26JUN20,1579545744048,open,0.3,130.4,0.2625,0.337,0.29689247,70.87,0.301,0.0,BTC-26JUN20-7000-C,8658.25,16818767155,"[[0.2905, 14.0], [0.29, 10.0]]",67.57,0.2905,14.0,0.297,0.1,"[[0.297, 0.1], [0.2985, 9.0], [0.299, 10.0], [0.3955, 5.0]]",70.92,0.301,0.2875,9.1,-3.9396,0.77937,18.72184,7e-05,17.51664
8987.1,BTC-26JUN20,1579545818608,open,0.3,130.4,0.2625,0.337,0.29676405,70.87,0.301,0.0,BTC-26JUN20-7000-C,8657.26,16818773348,"[[0.2905, 14.1], [0.29, 10.0]]",67.64,0.2905,14.1,0.297,0.1,"[[0.297, 0.1], [0.2985, 9.0], [0.299, 10.0], [0.3955, 5.0]]",70.99,0.301,0.2875,9.1,-3.94042,0.77919,18.71479,7e-05,17.51975
8985.04,BTC-26JUN20,1579545894043,open,0.3,130.4,0.2625,0.337,0.29663995,70.86,0.301,0.0,BTC-26JUN20-7000-C,8656.25,16818779210,"[[0.2905, 14.0], [0.29, 10.0]]",67.7,0.2905,14.0,0.297,0.1,"[[0.297, 0.1], [0.2985, 9.0], [0.299, 10.0], [0.3955, 5.0]]",71.05,0.301,0.2875,9.1,-3.94055,0.77905,18.70991,7e-05,17.52193
8974.26,BTC-26JUN20,1579572030648,open,0.3,130.4,0.2595,0.333,0.29342507,69.58,0.301,0.0,BTC-26JUN20-7000-C,8637.89,16822032524,"[[0.288, 19.7], [0.287, 17.0]]",66.77,0.288,19.7,0.294,14.1,"[[0.294, 14.1], [0.295, 7.0]]",69.88,,,,-3.85815,0.78005,18.81443,7e-05,17.43892
