underlying_price,underlying_index,timestamp,state,settlement_price,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,instrument_name,index_price,change_id,bids,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,asks,ask_iv,24h_high,24h_low,24h_vol,theta,delta,rho,gamma,vega
8815.08,BTC-27MAR20,1579545011838,open,0.01,71.6,0.0005,0.0175,0.00646595,71.86,0.007,0.0,BTC-27MAR20-5500-P,8652.34,16818697009,"[[0.006, 15.0], [0.0055, 42.3], [0.005, 10.0], [0.0045, 16.0], [0.004, 1.0]]",70.69,0.006,15.0,0.007,24.0,"[[0.007, 24.0], [0.0075, 46.0], [0.008, 31.5], [0.019, 3.2]]",73.14,0.007,0.007,48.0,-1.94141,-0.04545,-0.83455,4e-05,3.59675
8820.2,BTC-27MAR20,1579545089186,open,0.01,71.6,0.0005,0.0175,0.0064364,71.86,0.007,0.0,BTC-27MAR20-5500-P,8658.15,16818705850,"[[0.006, 15.0], [0.0055, 42.0], [0.005, 10.0], [0.0045, 16.0], [0.004, 1.0]]",70.77,0.006,15.0,0.007,24.0,"[[0.007, 24.0], [0.0075, 46.0], [0.008, 31.5], [0.019, 3.2]]",73.21,0.007,0.007,48.0,-1.93647,-0.04527,-0.83169,4e-05,3.58747
8817.94,BTC-27MAR20,1579545171952,open,0.01,71.6,0.0005,0.0175,0.00645302,71.87,0.007,0.0,BTC-27MAR20-5500-P,8656.28,16818713961,"[[0.006, 15.0], [0.0055, 42.2], [0.005, 10.0], [0.0045, 16.0], [0.004, 1.0]]",70.73,0.006,15.0,0.007,24.0,"[[0.007, 24.0], [0.0075, 46.0], [0.008, 31.5], [0.019, 3.2]]",73.18,0.007,0.007,48.0,-1.93949,-0.04537,-0.83325,4e-05,3.59255
8813.53,BTC-27MAR20,1579545392492,open,0.01,71.6,0.0005,0.0175,0.00648287,71.88,0.007,0.0,BTC-27MAR20-5500-P,8653.66,16818731799,"[[0.006, 15.0], [0.0055, 18.4], [0.005, 34.0], [0.0045, 16.0], [0.004, 1.0]]",70.67,0.006,15.0,0.007,24.0,"[[0.007, 24.0], [0.0075, 46.0], [0.008, 31.5], [0.019, 3.2]]",73.12,0.007,0.007,48.0,-1.94481,-0.04554,-0.83606,4e-05,3.6017
8817.23,BTC-27MAR20,1579545468026,open,0.01,71.6,0.0005,0.0175,0.00646227,71.88,0.007,0.0,BTC-27MAR20-5500-P,8657.46,16818740395,"[[0.006, 15.0], [0.0055, 18.0], [0.005, 34.0], [0.0045, 16.0], [0.004, 1.0]]",70.73,0.006,15.0,0.007,24.0,"[[0.007, 24.0], [0.0075, 46.0], [0.008, 31.5], [0.019, 3.2]]",73.17,0.007,0.007,48.0,-1.94142,-0.04541,-0.83406,4e-05,3.59522
8818.81,BTC-27MAR20,1579545555647,open,0.01,71.6,0.0005,0.0175,0.00645502,71.89,0.007,0.0,BTC-27MAR20-5500-P,8657.37,16818743577,"[[0.006, 15.0], [0.0055, 17.8], [0.005, 34.0], [0.0045, 16.0], [0.004, 1.0]]",70.75,0.006,15.0,0.007,24.0,"[[0.007, 24.0], [0.0075, 46.0], [0.008, 31.5], [0.019, 3.2]]",73.2,0.007,0.007,48.0,-1.94032,-0.04537,-0.83333,4e-05,3.59288
8818.06,BTC-27MAR20,1579545659186,open,0.01,71.6,0.0005,0.0175,0.00646108,71.89,0.007,0.0,BTC-27MAR20-5500-P,8657.86,16818754428,"[[0.006, 15.0], [0.0055, 17.9], [0.005, 34.0], [0.0045, 16.0], [0.004, 1.0]]",70.74,0.006,15.0,0.007,24.0,"[[0.007, 24.0], [0.0075, 46.0], [0.008, 31.5], [0.0185, 3.2]]",73.19,0.007,0.007,48.0,-1.94148,-0.0454,-0.83389,4e-05,3.5947
8818.07,BTC-27MAR20,1579545737950,open,0.01,71.6,0.0005,0.0175,0.00646253,71.9,0.007,0.0,BTC-27MAR20-5500-P,8658.38,16818754428,"[[0.006, 15.0], [0.0055, 17.9], [0.005, 34.0], [0.0045, 16.0], [0.004, 1.0]]",70.74,0.006,15.0,0.007,24.0,"[[0.007, 24.0], [0.0075, 46.0], [0.008, 31.5], [0.0185, 3.2]]",73.19,0.007,0.007,48.0,-1.94182,-0.04541,-0.83401,4e-05,3.59509
8815.71,BTC-27MAR20,1579545812186,open,0.01,71.6,0.0005,0.0175,0.00647763,71.9,0.007,0.0,BTC-27MAR20-5500-P,8657.08,16818768868,"[[0.006, 15.0], [0.0055, 18.1], [0.005, 34.0], [0.0045, 16.0], [0.004, 1.0]]",70.71,0.006,15.0,0.007,24.0,"[[0.007, 24.0], [0.0075, 46.0], [0.008, 31.5], [0.0185, 3.2]]",73.15,0.007,0.007,48.0,-1.94447,-0.0455,-0.83544,4e-05,3.59974
8815.34,BTC-27MAR20,1579545884186,open,0.01,71.6,0.0005,0.0175,0.00647403,71.89,0.007,0.0,BTC-27MAR20-5500-P,8656.59,16818779460,"[[0.0055, 31.7], [0.005, 10.0], [0.0045, 40.0], [0.004, 1.0]]",69.4,0.0055,31.7,0.006,24.0,"[[0.006, 24.0], [0.0075, 58.4], [0.008, 15.0], [0.0185, 3.2]]",70.7,0.007,0.007,48.0,-1.94358,-0.04548,-0.83513,4e-05,3.59875
