underlying_price,underlying_index,timestamp,state,settlement_price,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,instrument_name,index_price,change_id,bids,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,asks,ask_iv,24h_high,24h_low,24h_vol,theta,delta,rho,gamma,vega
8746.4,SYN.BTC-28FEB20,1579545022915,open,0.1,109.5,0.066,0.1275,0.09373519,59.68,0.0945,0.0,BTC-28FEB20-9000-P,8651.92,16818699965,"[[0.09, 15.0], [0.0875, 10.0], [0.045, 0.1]]",56.8,0.09,15.0,0.0965,12.7,"[[0.0965, 12.7], [0.097, 10.0], [0.098, 18.1]]",61.82,0.103,0.0945,0.2,-8.76559,-0.52007,-5.67199,0.00023,11.32727
8749.56,SYN.BTC-28FEB20,1579545100892,open,0.1,109.5,0.0655,0.127,0.09353553,59.7,0.0945,0.0,BTC-28FEB20-9000-P,8655.56,16818699965,"[[0.09, 15.0], [0.0875, 10.0], [0.045, 0.1]]",56.97,0.09,15.0,0.0965,12.7,"[[0.0965, 12.7], [0.097, 10.0], [0.098, 18.1]]",61.99,0.103,0.0945,0.2,-8.77241,-0.5193,-5.66487,0.00023,11.33224
8748.17,SYN.BTC-28FEB20,1579545400892,open,0.1,109.5,0.066,0.1275,0.09371803,59.77,0.0945,0.0,BTC-28FEB20-9000-P,8655.46,16818730810,"[[0.09, 15.0], [0.0875, 10.0], [0.045, 0.1]]",56.9,0.09,15.0,0.0965,12.4,"[[0.0965, 12.4], [0.097, 10.0], [0.0985, 18.6]]",61.92,0.103,0.0945,0.2,-8.78123,-0.51952,-5.66717,0.00023,11.32963
8749.91,SYN.BTC-28FEB20,1579545478892,open,0.1,109.5,0.0655,0.127,0.093493,59.69,0.0945,0.0,BTC-28FEB20-9000-P,8657.41,16818742115,"[[0.09, 15.0], [0.0875, 10.0], [0.045, 0.1]]",56.99,0.09,15.0,0.0965,12.6,"[[0.0965, 12.6], [0.097, 10.0], [0.0985, 18.6]]",62.01,0.103,0.0945,0.2,-8.77174,-0.51924,-5.66354,0.00023,11.33217
8750.09,SYN.BTC-28FEB20,1579545583892,open,0.1,109.5,0.0655,0.127,0.09348877,59.7,0.0945,0.0,BTC-28FEB20-9000-P,8656.81,16818748964,"[[0.0885, 15.0], [0.0875, 10.0], [0.045, 0.1]]",55.84,0.0885,15.0,0.0965,12.9,"[[0.0965, 12.9], [0.097, 10.0], [0.098, 16.0]]",62.02,0.103,0.0945,0.2,-8.77325,-0.51919,-5.66292,0.00023,11.33227
8750.65,SYN.BTC-28FEB20,1579545667892,open,0.1,109.5,0.0655,0.127,0.09336505,59.63,0.0945,0.0,BTC-28FEB20-9000-P,8657.86,16818758612,"[[0.0885, 15.0], [0.0875, 10.0], [0.045, 0.1]]",55.88,0.0885,15.0,0.0965,12.8,"[[0.0965, 12.8], [0.097, 10.0], [0.098, 16.0]]",62.05,0.103,0.0945,0.2,-8.76437,-0.51917,-5.66181,0.00023,11.33292
8750.98,SYN.BTC-28FEB20,1579545745892,open,0.1,109.5,0.0655,0.127,0.09332516,59.62,0.0945,0.0,BTC-28FEB20-9000-P,8658.48,16818758612,"[[0.0885, 15.0], [0.0875, 10.0], [0.045, 0.1]]",55.89,0.0885,15.0,0.0965,12.8,"[[0.0965, 12.8], [0.097, 10.0], [0.098, 16.0]]",62.07,0.103,0.0945,0.2,-8.76301,-0.51911,-5.66103,0.00024,11.33333
8748.94,SYN.BTC-28FEB20,1579545817892,open,0.1,109.5,0.0655,0.127,0.09345109,59.61,0.0945,0.0,BTC-28FEB20-9000-P,8657.26,16818758612,"[[0.0885, 15.0], [0.0875, 10.0], [0.045, 0.1]]",55.78,0.0885,15.0,0.0965,12.8,"[[0.0965, 12.8], [0.097, 10.0], [0.098, 16.0]]",61.96,0.103,0.0945,0.2,-8.75879,-0.51961,-5.6653,0.00024,11.32978
8748.31,SYN.BTC-28FEB20,1579545896053,open,0.1,109.5,0.0655,0.127,0.09349419,59.61,0.0945,0.0,BTC-28FEB20-9000-P,8656.41,16818758612,"[[0.0885, 15.0], [0.0875, 10.0], [0.045, 0.1]]",55.75,0.0885,15.0,0.0965,12.8,"[[0.0965, 12.8], [0.097, 10.0], [0.098, 16.0]]",61.93,0.103,0.0945,0.2,-8.75811,-0.51976,-5.66655,0.00024,11.32867
8730.21,SYN.BTC-28FEB20,1579572031892,open,0.1,109.5,0.0655,0.126,0.09282184,58.33,0.0945,0.0,BTC-28FEB20-9000-P,8637.85,16822032522,"[[0.0895, 13.0], [0.088, 10.0], [0.045, 0.1]]",55.75,0.0895,13.0,0.0955,26.8,"[[0.0955, 26.8], [0.097, 23.8], [0.1, 0.1]]",60.41,0.103,0.0945,0.2,-8.57803,-0.52661,-5.66698,0.00024,11.24947
8728.81,SYN.BTC-28FEB20,1579572102143,open,0.1,109.5,0.0655,0.126,0.09290796,58.32,0.0945,0.0,BTC-28FEB20-9000-P,8635.95,16822038070,"[[0.0895, 25.7], [0.088, 10.0], [0.045, 0.1]]",55.68,0.0895,25.7,0.0955,26.8,"[[0.0955, 26.8], [0.097, 23.8], [0.1, 0.1]]",60.33,0.103,0.0945,0.2,-8.57482,-0.52697,-5.67,0.00024,11.2469
8729.13,SYN.BTC-28FEB20,1579572171626,open,0.1,109.5,0.0655,0.126,0.09288192,58.32,0.0945,0.0,BTC-28FEB20-9000-P,8636.34,16822043751,"[[0.0895, 25.7], [0.088, 10.0], [0.045, 0.1]]",55.69,0.0895,25.7,0.0955,26.8,"[[0.0955, 26.8], [0.0965, 15.6], [0.097, 8.0], [0.1, 0.1]]",60.35,0.103,0.0945,0.2,-8.57498,-0.5269,-5.66921,0.00024,11.24734
8728.97,SYN.BTC-28FEB20,1579572240107,open,0.1,109.5,0.0655,0.126,0.09288856,58.32,0.0945,0.0,BTC-28FEB20-9000-P,8636.01,16822043751,"[[0.0895, 25.7], [0.088, 10.0], [0.045, 0.1]]",55.69,0.0895,25.7,0.0955,26.8,"[[0.0955, 26.8], [0.0965, 15.6], [0.097, 8.0], [0.1, 0.1]]",60.34,0.103,0.0945,0.2,-8.57442,-0.52694,-5.66947,0.00024,11.24696
8729.43,SYN.BTC-28FEB20,1579572313892,open,0.1,109.5,0.0655,0.126,0.09285596,58.32,0.0945,0.0,BTC-28FEB20-9000-P,8637.02,16822043751,"[[0.0895, 25.7], [0.088, 10.0], [0.045, 0.1]]",55.71,0.0895,25.7,0.0955,26.8,"[[0.0955, 26.8], [0.0965, 15.6], [0.097, 8.0], [0.1, 0.1]]",60.37,0.103,0.0945,0.2,-8.57519,-0.52683,-5.66835,0.00024,11.24766
8729.48,SYN.BTC-28FEB20,1579572384126,open,0.1,109.5,0.0655,0.126,0.0928783,58.34,0.0945,0.0,BTC-28FEB20-9000-P,8636.85,16822043751,"[[0.0895, 25.7], [0.088, 10.0], [0.045, 0.1]]",55.72,0.0895,25.7,0.0955,26.8,"[[0.0955, 26.8], [0.0965, 15.6], [0.097, 8.0], [0.1, 0.1]]",60.37,0.103,0.0945,0.2,-8.57842,-0.52678,-5.66805,0.00024,11.24771
8730.53,SYN.BTC-28FEB20,1579572455623,open,0.1,109.5,0.0655,0.126,0.09278491,58.32,0.0945,0.0,BTC-28FEB20-9000-P,8638.18,16822062208,"[[0.0895, 25.7], [0.088, 10.0], [0.045, 0.1]]",55.77,0.0895,25.7,0.0955,26.9,"[[0.0955, 26.9], [0.0965, 15.6], [0.097, 8.0], [0.1, 0.1]]",60.43,0.103,0.0945,0.2,-8.57788,-0.52656,-5.6656,0.00024,11.24928
8734.16,SYN.BTC-28FEB20,1579572526113,open,0.1,109.5,0.065,0.1255,0.09253246,58.33,0.0945,0.0,BTC-28FEB20-9000-P,8641.73,16822067409,"[[0.0895, 13.0], [0.088, 10.0], [0.045, 0.1]]",55.98,0.0895,13.0,0.0955,26.9,"[[0.0955, 26.9], [0.0965, 15.6], [0.097, 8.0], [0.1, 0.1]]",60.63,0.103,0.0945,0.2,-8.58343,-0.52567,-5.65746,0.00024,11.2555
8735.93,SYN.BTC-28FEB20,1579572598892,open,0.1,109.5,0.065,0.1255,0.09239124,58.32,0.0945,0.0,BTC-28FEB20-9000-P,8641.99,16822078561,"[[0.0895, 13.0], [0.088, 10.0], [0.045, 0.1]]",56.07,0.0895,13.0,0.0955,26.9,"[[0.0955, 26.9], [0.0965, 15.6], [0.097, 8.0], [0.1, 0.1]]",60.73,0.103,0.0945,0.2,-8.58403,-0.52527,-5.6535,0.00024,11.2584
8734.59,SYN.BTC-28FEB20,1579572668100,open,0.1,109.5,0.065,0.1255,0.09253939,58.36,0.0945,0.0,BTC-28FEB20-9000-P,8642.29,16822084037,"[[0.089, 20.7], [0.088, 10.0], [0.0715, 5.0], [0.045, 0.1]]",55.61,0.089,20.7,0.0955,26.9,"[[0.0955, 26.9], [0.0965, 15.6], [0.097, 8.0], [0.1, 0.1]]",60.66,0.103,0.0945,0.2,-8.58866,-0.52552,-5.65618,0.00024,11.25613
8744.48,SYN.BTC-28FEB20,1579572736578,open,0.1,109.5,0.0645,0.125,0.09178862,58.32,0.0945,0.0,BTC-28FEB20-9000-P,8652.14,16822098822,"[[0.0885, 13.0], [0.087, 10.0], [0.045, 0.1]]",55.77,0.0885,13.0,0.0945,26.7,"[[0.0945, 26.7], [0.0955, 8.0], [0.1, 0.1]]",60.42,0.103,0.0945,0.2,-8.59546,-0.5232,-5.6344,0.00024,11.27276
8745.81,SYN.BTC-28FEB20,1579572805054,open,0.1,109.5,0.0645,0.1245,0.09171359,58.33,0.0945,0.0,BTC-28FEB20-9000-P,8652.59,16822106349,"[[0.0885, 13.0], [0.087, 10.0], [0.045, 0.1]]",55.84,0.0885,13.0,0.0945,26.9,"[[0.0945, 26.9], [0.0955, 8.0], [0.1, 0.1]]",60.49,0.103,0.0945,0.2,-8.59946,-0.52286,-5.63131,0.00024,11.27494
8746.89,SYN.BTC-28FEB20,1579572876552,open,0.1,109.5,0.064,0.1245,0.09161401,58.32,0.0945,0.0,BTC-28FEB20-9000-P,8654.26,16822117429,"[[0.0885, 13.0], [0.087, 10.0], [0.045, 0.1]]",55.9,0.0885,13.0,0.0945,26.9,"[[0.0945, 26.9], [0.0955, 24.2], [0.1, 0.1]]",60.55,0.103,0.0945,0.2,-8.59841,-0.52263,-5.62878,0.00024,11.2765
