underlying_price,underlying_index,timestamp,state,settlement_price,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,instrument_name,index_price,change_id,bids,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,asks,ask_iv,24h_high,24h_low,24h_vol,theta,delta,rho,gamma,vega
8746.7,SYN.BTC-28FEB20,1579545013852,open,0.02,67.7,0.0045,0.034,0.01442818,69.91,0.0135,0.0,BTC-28FEB20-11500-C,8652.34,16818700207,"[[0.014, 14.2], [0.0135, 24.0], [0.013, 19.0], [0.0125, 30.0], [0.01, 1.0], [0.0035, 0.2], [0.0005, 0.2]]",69.31,0.014,14.2,0.015,19.1,"[[0.015, 19.1], [0.0155, 24.0], [0.016, 22.1], [0.0165, 8.0], [0.017, 19.5], [0.019, 0.1], [0.0195, 0.1], [0.0205, 0.1], [0.0265, 0.1], [0.05, 3.4], [0.065, 4.0], [0.087, 2.0]]",70.71,0.017,0.013,0.8,-5.67234,0.13771,1.13927,0.00011,6.25735
8751.94,SYN.BTC-28FEB20,1579545092402,open,0.02,67.7,0.0045,0.034,0.01450532,69.92,0.0135,0.0,BTC-28FEB20-11500-C,8657.48,16818707685,"[[0.014, 14.6], [0.0135, 24.0], [0.013, 27.0], [0.0125, 22.0], [0.01, 1.0], [0.0035, 0.2], [0.0005, 0.2]]",69.21,0.014,14.6,0.015,19.1,"[[0.015, 19.1], [0.0155, 24.0], [0.016, 22.1], [0.0165, 8.0], [0.017, 19.5], [0.019, 0.1], [0.0195, 0.1], [0.0205, 0.1], [0.0265, 0.1], [0.05, 3.4], [0.065, 4.0], [0.087, 2.0]]",70.6,0.017,0.013,0.8,-5.69313,0.13831,1.14474,0.00011,6.27955
8750.37,SYN.BTC-28FEB20,1579545175980,open,0.02,67.7,0.0045,0.034,0.01448225,69.92,0.0135,0.0,BTC-28FEB20-11500-C,8656.69,16818707685,"[[0.014, 14.6], [0.0135, 24.0], [0.013, 27.0], [0.0125, 22.0], [0.01, 1.0], [0.0035, 0.2], [0.0005, 0.2]]",69.24,0.014,14.6,0.015,19.1,"[[0.015, 19.1], [0.0155, 24.0], [0.016, 22.1], [0.0165, 8.0], [0.017, 19.5], [0.019, 0.1], [0.0195, 0.1], [0.0205, 0.1], [0.0265, 0.1], [0.05, 3.4], [0.065, 4.0], [0.087, 2.0]]",70.64,0.017,0.013,0.8,-5.68709,0.13813,1.14308,0.00011,6.27283
8746.3,SYN.BTC-28FEB20,1579545393679,open,0.02,67.7,0.0045,0.034,0.01442697,69.92,0.0135,0.0,BTC-28FEB20-11500-C,8653.66,16818731809,"[[0.014, 13.8], [0.013, 43.0], [0.0125, 30.0], [0.01, 1.0], [0.0035, 0.2], [0.0005, 0.2]]",69.32,0.014,13.8,0.015,19.1,"[[0.015, 19.1], [0.0155, 24.0], [0.016, 22.1], [0.0165, 8.0], [0.017, 19.5], [0.019, 0.1], [0.0195, 0.1], [0.0205, 0.1], [0.0265, 0.1], [0.05, 3.4], [0.065, 4.0], [0.087, 2.0]]",70.72,0.017,0.013,0.8,-5.67277,0.1377,1.13892,0.00011,6.2561
8750.0,SYN.BTC-28FEB20,1579545471677,open,0.02,67.7,0.0045,0.034,0.01448069,69.93,0.0135,0.0,BTC-28FEB20-11500-C,8657.46,16818739143,"[[0.014, 14.0], [0.013, 51.0], [0.0125, 22.0], [0.01, 1.0], [0.0035, 0.2], [0.0005, 0.2]]",69.25,0.014,14.0,0.015,19.1,"[[0.015, 19.1], [0.0155, 24.0], [0.016, 22.1], [0.0165, 8.0], [0.017, 19.5], [0.019, 0.1], [0.0195, 0.1], [0.0205, 0.1], [0.0265, 0.1], [0.05, 3.4], [0.065, 4.0], [0.087, 2.0]]",70.65,0.017,0.013,0.8,-5.68722,0.13811,1.14275,0.00011,6.27166
8750.78,SYN.BTC-28FEB20,1579545561689,open,0.02,67.7,0.0045,0.034,0.01449076,69.93,0.0135,0.0,BTC-28FEB20-11500-C,8657.17,16818747540,"[[0.014, 14.4], [0.013, 51.0], [0.0125, 22.0], [0.01, 1.0], [0.0035, 0.2], [0.0005, 0.2]]",69.24,0.014,14.4,0.015,19.1,"[[0.015, 19.1], [0.0155, 24.0], [0.016, 22.1], [0.0165, 8.0], [0.017, 19.5], [0.019, 0.1], [0.0195, 0.1], [0.0205, 0.1], [0.0265, 0.1], [0.05, 3.4], [0.065, 4.0], [0.087, 2.0]]",70.63,0.017,0.013,0.8,-5.68999,0.13819,1.14349,0.00011,6.27467
8750.63,SYN.BTC-28FEB20,1579545663679,open,0.02,67.7,0.0045,0.034,0.01449005,69.93,0.0135,0.0,BTC-28FEB20-11500-C,8657.83,16818759941,"[[0.014, 14.4], [0.013, 51.0], [0.0125, 22.0], [0.01, 1.0], [0.0035, 0.2], [0.0005, 0.2]]",69.24,0.014,14.4,0.015,19.1,"[[0.015, 19.1], [0.0155, 24.0], [0.016, 22.1], [0.0165, 8.0], [0.017, 19.5], [0.019, 0.1], [0.0195, 0.1], [0.0205, 0.1], [0.0265, 0.1], [0.05, 3.4], [0.065, 4.0], [0.087, 2.0]]",70.64,0.017,0.013,0.8,-5.69003,0.13819,1.14336,0.00011,6.27419
8750.9,SYN.BTC-28FEB20,1579545738678,open,0.02,67.7,0.0045,0.034,0.01449304,69.93,0.0135,0.0,BTC-28FEB20-11500-C,8658.38,16818765052,"[[0.014, 14.4], [0.013, 51.0], [0.0125, 22.0], [0.01, 1.0], [0.0035, 0.2], [0.0005, 0.2]]",69.24,0.014,14.4,0.015,19.1,"[[0.015, 19.1], [0.0155, 24.0], [0.016, 22.1], [0.0165, 8.0], [0.017, 19.5], [0.019, 0.1], [0.0195, 0.1], [0.0205, 0.1], [0.0265, 0.1], [0.05, 3.4], [0.065, 4.0], [0.087, 2.0]]",70.63,0.017,0.013,0.8,-5.69092,0.13821,1.14358,0.00011,6.27511
8748.97,SYN.BTC-28FEB20,1579545813678,open,0.02,67.7,0.0045,0.034,0.0144655,69.93,0.0135,0.0,BTC-28FEB20-11500-C,8657.08,16818768040,"[[0.014, 14.4], [0.0135, 24.0], [0.013, 27.0], [0.0125, 22.0], [0.01, 1.0], [0.0035, 0.2], [0.0005, 0.2]]",69.28,0.014,14.4,0.015,19.1,"[[0.015, 19.1], [0.0155, 24.0], [0.016, 22.1], [0.0165, 8.0], [0.017, 19.5], [0.019, 0.1], [0.0195, 0.1], [0.0205, 0.1], [0.0265, 0.1], [0.05, 3.4], [0.065, 4.0], [0.087, 2.0]]",70.67,0.017,0.013,0.8,-5.68378,0.138,1.14155,0.00011,6.26693
8748.37,SYN.BTC-28FEB20,1579545888678,open,0.02,67.7,0.0045,0.034,0.01445998,69.94,0.0135,0.0,BTC-28FEB20-11500-C,8656.38,16818779487,"[[0.014, 13.9], [0.013, 51.0], [0.0125, 22.0], [0.01, 1.0], [0.0035, 0.2], [0.0005, 0.2]]",69.29,0.014,13.9,0.015,19.1,"[[0.015, 19.1], [0.0155, 24.0], [0.016, 22.1], [0.0165, 8.0], [0.017, 19.5], [0.019, 0.1], [0.0195, 0.1], [0.0205, 0.1], [0.0265, 0.1], [0.05, 3.4], [0.065, 4.0], [0.087, 2.0]]",70.68,0.017,0.013,0.8,-5.68244,0.13795,1.14104,0.00011,6.26492
