underlying_price,underlying_index,timestamp,state,settlement_price,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,instrument_name,index_price,change_id,bids,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,asks,ask_iv,24h_high,24h_low,24h_vol,theta,delta,rho,gamma,vega
9117.45,SYN.BTC-25SEP20,1579545024929,open,0.06,167.4,0.029,0.109,0.05957589,82.41,0.0625,0.0,BTC-25SEP20-20000-C,8651.75,16818696269,"[[0.058, 0.1], [0.0575, 10.0], [0.056, 18.0], [0.0555, 9.4], [0.053, 1.0], [0.051, 2.0], [0.05, 5.0], [0.047, 1.0], [0.035, 0.1], [0.027, 1.0], [0.026, 2.0], [0.02, 2.0], [0.0005, 1.5]]",81.74,0.058,0.1,0.061,0.1,"[[0.061, 0.1], [0.0625, 10.0], [0.063, 15.0], [0.0635, 12.0]]",83.01,,,,-3.56932,0.20751,9.18488,5e-05,21.53194
9120.87,SYN.BTC-25SEP20,1579545104483,open,0.06,167.4,0.029,0.109,0.05962456,82.41,0.0625,0.0,BTC-25SEP20-20000-C,8655.17,16818708212,"[[0.058, 0.1], [0.0575, 10.0], [0.056, 18.0], [0.0555, 9.6], [0.053, 1.0], [0.051, 2.0], [0.05, 5.0], [0.047, 1.0], [0.035, 0.1], [0.027, 1.0], [0.026, 2.0], [0.02, 2.0], [0.0005, 1.5]]",81.71,0.058,0.1,0.061,0.1,"[[0.061, 0.1], [0.0625, 10.0], [0.063, 15.0], [0.0635, 12.0]]",82.98,,,,-3.57201,0.20765,9.19412,5e-05,21.54871
9120.73,SYN.BTC-25SEP20,1579545404576,open,0.06,167.4,0.029,0.109,0.05959814,82.4,0.0625,0.0,BTC-25SEP20-20000-C,8656.09,16818738176,"[[0.058, 0.1], [0.0575, 10.0], [0.056, 6.0], [0.0555, 9.4], [0.055, 12.0], [0.053, 1.0], [0.051, 2.0], [0.05, 5.0], [0.047, 1.0], [0.035, 0.1], [0.027, 1.0], [0.026, 2.0], [0.02, 2.0], [0.0005, 1.5]]",81.72,0.058,0.1,0.061,0.1,"[[0.061, 0.1], [0.0625, 10.0], [0.063, 15.0], [0.0635, 12.0]]",82.99,,,,-3.57095,0.20759,9.19179,5e-05,21.54457
9120.59,SYN.BTC-25SEP20,1579545484139,open,0.06,167.4,0.029,0.109,0.05960012,82.4,0.0625,0.0,BTC-25SEP20-20000-C,8657.32,16818739584,"[[0.058, 0.1], [0.0575, 10.0], [0.056, 6.0], [0.0555, 9.4], [0.055, 12.0], [0.053, 1.0], [0.051, 2.0], [0.05, 5.0], [0.047, 1.0], [0.035, 0.1], [0.027, 1.0], [0.026, 2.0], [0.02, 2.0], [0.0005, 1.5]]",81.72,0.058,0.1,0.061,0.1,"[[0.061, 0.1], [0.062, 10.0], [0.063, 15.0], [0.0635, 12.0]]",82.99,,,,-3.57102,0.20759,9.1917,5e-05,21.54442
9123.74,SYN.BTC-25SEP20,1579545591899,open,0.06,167.4,0.029,0.109,0.05963602,82.39,0.0625,0.0,BTC-25SEP20-20000-C,8657.08,16818753437,"[[0.058, 0.1], [0.0575, 10.0], [0.056, 6.0], [0.0555, 9.3], [0.055, 12.0], [0.053, 1.0], [0.051, 2.0], [0.05, 5.0], [0.047, 1.0], [0.035, 0.1], [0.027, 1.0], [0.026, 2.0], [0.02, 2.0], [0.0005, 1.5]]",81.7,0.058,0.1,0.061,0.1,"[[0.061, 0.1], [0.062, 10.0], [0.063, 15.0], [0.0635, 12.0]]",82.97,,,,-3.57313,0.2077,9.19954,5e-05,21.55866
9123.9,SYN.BTC-25SEP20,1579545672893,open,0.06,167.4,0.029,0.109,0.05963275,82.39,0.0625,0.0,BTC-25SEP20-20000-C,8657.95,16818761202,"[[0.058, 0.1], [0.0575, 10.0], [0.056, 6.0], [0.0555, 9.5], [0.055, 12.0], [0.053, 1.0], [0.051, 2.0], [0.05, 5.0], [0.047, 1.0], [0.035, 0.1], [0.027, 1.0], [0.026, 2.0], [0.02, 2.0], [0.0005, 1.5]]",81.69,0.058,0.1,0.061,0.1,"[[0.061, 0.1], [0.062, 10.0], [0.063, 15.0], [0.0635, 12.0]]",82.96,,,,-3.57304,0.2077,9.19954,5e-05,21.55867
9124.06,SYN.BTC-25SEP20,1579545749027,open,0.06,167.4,0.029,0.109,0.05963099,82.39,0.0625,0.0,BTC-25SEP20-20000-C,8657.83,16818767991,"[[0.058, 0.1], [0.0575, 10.0], [0.056, 6.0], [0.0555, 9.3], [0.055, 12.0], [0.053, 1.0], [0.051, 2.0], [0.05, 5.0], [0.047, 1.0], [0.035, 0.1], [0.027, 1.0], [0.026, 2.0], [0.02, 2.0], [0.0005, 1.5]]",81.69,0.058,0.1,0.061,0.1,"[[0.061, 0.1], [0.062, 10.0], [0.063, 15.0], [0.0635, 12.0]]",82.96,,,,-3.57301,0.2077,9.19964,5e-05,21.55888
9121.54,SYN.BTC-25SEP20,1579545819893,open,0.06,167.4,0.029,0.109,0.05958326,82.38,0.0625,0.0,BTC-25SEP20-20000-C,8657.26,16818768743,"[[0.058, 0.1], [0.0575, 10.0], [0.056, 6.0], [0.0555, 9.3], [0.055, 12.0], [0.053, 1.0], [0.051, 2.0], [0.05, 5.0], [0.047, 1.0], [0.035, 0.1], [0.027, 1.0], [0.026, 2.0], [0.02, 2.0], [0.0005, 1.5]]",81.71,0.058,0.1,0.061,0.1,"[[0.061, 0.1], [0.062, 10.0], [0.063, 15.0], [0.0635, 12.0]]",82.98,,,,-3.57058,0.20757,9.19185,5e-05,21.54481
9119.56,SYN.BTC-25SEP20,1579545900893,open,0.06,167.4,0.029,0.109,0.05955012,82.38,0.0625,0.0,BTC-25SEP20-20000-C,8656.41,16818780754,"[[0.058, 0.1], [0.057, 10.0], [0.056, 6.0], [0.055, 21.2], [0.053, 1.0], [0.051, 2.0], [0.05, 5.0], [0.047, 1.0], [0.035, 0.1], [0.027, 1.0], [0.026, 2.0], [0.02, 2.0], [0.0005, 1.5]]",81.72,0.058,0.1,0.061,0.1,"[[0.061, 0.1], [0.0615, 10.0], [0.0625, 9.4], [0.063, 6.0], [0.0635, 12.0]]",83.0,,,,-3.56884,0.20747,9.18607,5e-05,21.53435
