underlying_price,underlying_index,timestamp,state,settlement_price,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,instrument_name,index_price,change_id,bids,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,asks,ask_iv,24h_high,24h_low,24h_vol,theta,delta,rho,gamma,vega
8746.4,SYN.BTC-28FEB20,1579545022915,open,0.01,469.7,0.0005,0.0195,0.007234,66.54,0.0072,0.0,BTC-28FEB20-6500-P,8651.92,16818700867,"[[0.0065, 20.0], [0.006, 70.0], [0.005, 2.0]]",64.81,0.0065,20.0,0.008,77.0,"[[0.008, 77.0], [0.009, 28.0], [0.014, 2.0], [0.019, 3.2], [0.035, 0.1], [0.07, 0.1], [0.2, 1.0]]",68.27,0.0073,0.007,123.0,-3.27046,-0.06937,-0.70783,7e-05,3.79048
8749.56,SYN.BTC-28FEB20,1579545100892,open,0.01,469.7,0.0005,0.0195,0.00721035,66.55,0.0072,0.0,BTC-28FEB20-6500-P,8655.56,16818701555,"[[0.0065, 20.0], [0.006, 70.0], [0.005, 2.0]]",64.87,0.0065,20.0,0.008,77.0,"[[0.008, 77.0], [0.009, 28.0], [0.014, 2.0], [0.019, 3.2], [0.035, 0.1], [0.07, 0.1], [0.2, 1.0]]",68.34,0.0073,0.007,123.0,-3.26498,-0.06917,-0.706,7e-05,3.78339
8748.17,SYN.BTC-28FEB20,1579545400892,open,0.01,469.7,0.0005,0.0195,0.00722775,66.57,0.0072,0.0,BTC-28FEB20-6500-P,8655.46,16818735449,"[[0.0065, 20.0], [0.006, 46.0], [0.0055, 24.0], [0.005, 2.0]]",64.85,0.0065,20.0,0.0075,24.0,"[[0.0075, 24.0], [0.008, 53.0], [0.009, 28.0], [0.014, 2.0], [0.019, 3.2], [0.035, 0.1], [0.07, 0.1], [0.2, 1.0]]",67.19,0.0073,0.007,123.0,-3.27003,-0.0693,-0.70717,7e-05,3.78804
8749.91,SYN.BTC-28FEB20,1579545478892,open,0.01,469.7,0.0005,0.0195,0.00719188,66.52,0.0072,0.0,BTC-28FEB20-6500-P,8657.41,16818735449,"[[0.0065, 20.0], [0.006, 46.0], [0.0055, 24.0], [0.005, 2.0]]",64.88,0.0065,20.0,0.0075,24.0,"[[0.0075, 24.0], [0.008, 53.0], [0.009, 28.0], [0.014, 2.0], [0.019, 3.2], [0.035, 0.1], [0.07, 0.1], [0.2, 1.0]]",67.23,0.0073,0.007,123.0,-3.25954,-0.06905,-0.70472,7e-05,3.7785
8750.09,SYN.BTC-28FEB20,1579545583892,open,0.01,469.7,0.0005,0.019,0.00718418,66.51,0.0072,0.0,BTC-28FEB20-6500-P,8656.81,16818735449,"[[0.0065, 20.0], [0.006, 46.0], [0.0055, 24.0], [0.005, 2.0]]",64.89,0.0065,20.0,0.0075,24.0,"[[0.0075, 24.0], [0.008, 53.0], [0.009, 28.0], [0.014, 2.0], [0.019, 3.2], [0.035, 0.1], [0.07, 0.1], [0.2, 1.0]]",67.23,0.0073,0.007,123.0,-3.25726,-0.069,-0.70419,7e-05,3.77646
8750.65,SYN.BTC-28FEB20,1579545667892,open,0.01,469.7,0.0005,0.019,0.00716594,66.48,0.0072,0.0,BTC-28FEB20-6500-P,8657.86,16818735449,"[[0.0065, 20.0], [0.006, 46.0], [0.0055, 24.0], [0.005, 2.0]]",64.9,0.0065,20.0,0.0075,24.0,"[[0.0075, 24.0], [0.008, 53.0], [0.009, 28.0], [0.014, 2.0], [0.019, 3.2], [0.035, 0.1], [0.07, 0.1], [0.2, 1.0]]",67.25,0.0073,0.007,123.0,-3.25173,-0.06889,-0.70297,7e-05,3.7717
8750.98,SYN.BTC-28FEB20,1579545745892,open,0.01,469.7,0.0005,0.019,0.00715757,66.47,0.0072,0.0,BTC-28FEB20-6500-P,8658.48,16818735449,"[[0.0065, 20.0], [0.006, 46.0], [0.0055, 24.0], [0.005, 2.0]]",64.91,0.0065,20.0,0.0075,24.0,"[[0.0075, 24.0], [0.008, 53.0], [0.009, 28.0], [0.014, 2.0], [0.019, 3.2], [0.035, 0.1], [0.07, 0.1], [0.2, 1.0]]",67.25,0.0073,0.007,123.0,-3.24926,-0.06883,-0.70239,7e-05,3.76947
8748.94,SYN.BTC-28FEB20,1579545817892,open,0.01,469.7,0.0005,0.019,0.00716583,66.45,0.0072,0.0,BTC-28FEB20-6500-P,8657.26,16818735449,"[[0.0065, 20.0], [0.006, 46.0], [0.0055, 24.0], [0.005, 2.0]]",64.87,0.0065,20.0,0.0075,24.0,"[[0.0075, 24.0], [0.008, 53.0], [0.009, 28.0], [0.014, 2.0], [0.019, 3.2], [0.035, 0.1], [0.07, 0.1], [0.2, 1.0]]",67.21,0.0073,0.007,123.0,-3.25073,-0.06892,-0.70309,7e-05,3.77222
8748.31,SYN.BTC-28FEB20,1579545896054,open,0.01,469.7,0.0005,0.019,0.00716073,66.42,0.0072,0.0,BTC-28FEB20-6500-P,8656.41,16818779564,"[[0.0065, 18.0], [0.006, 22.0], [0.0055, 48.0], [0.005, 2.0]]",64.85,0.0065,18.0,0.007,24.0,"[[0.007, 24.0], [0.008, 53.0], [0.009, 28.0], [0.014, 2.0], [0.019, 3.2], [0.035, 0.1], [0.07, 0.1], [0.2, 1.0]]",66.05,0.0073,0.007,123.0,-3.2487,-0.0689,-0.70281,7e-05,3.77115
8730.21,SYN.BTC-28FEB20,1579572031892,open,0.01,479.7,0.0005,0.0185,0.00669534,65.22,0.007,0.0,BTC-28FEB20-6500-P,8637.85,16822026147,"[[0.006, 16.7], [0.0055, 43.0], [0.005, 21.0]]",63.51,0.006,16.7,0.0075,92.0,"[[0.0075, 92.0], [0.008, 13.1], [0.0085, 8.0], [0.014, 2.0], [0.0185, 3.2], [0.035, 0.1], [0.07, 0.1], [0.2, 1.0]]",67.1,0.0073,0.0065,143.0,-3.10787,-0.06645,-0.6692,7e-05,3.64528
