underlying_price,underlying_index,timestamp,state,settlement_price,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,instrument_name,index_price,change_id,bids,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,asks,ask_iv,24h_high,24h_low,24h_vol,theta,delta,rho,gamma,vega
9117.9,SYN.BTC-25SEP20,1579545014859,open,1.05,0.2,0.9785,1.13,1.04599664,80.55,1.02,0.0,BTC-25SEP20-18000-P,8652.22,16812820284,[],0.0,0.0,0.0,1.17,0.5,"[[1.17, 0.5], [1.29, 0.1], [1.37, 0.1], [1.38, 0.1], [1.39, 0.1], [1.45, 0.2], [1.55, 0.1]]",121.86,,,,-3.83127,-0.75516,-111.83826,5e-05,23.64519
9122.63,SYN.BTC-25SEP20,1579545092402,open,1.05,0.2,0.9775,1.129,1.0450448,80.54,1.02,0.0,BTC-25SEP20-18000-P,8657.48,16812820284,[],0.0,0.0,0.0,1.17,0.5,"[[1.17, 0.5], [1.29, 0.1], [1.37, 0.1], [1.38, 0.1], [1.39, 0.1], [1.45, 0.2], [1.55, 0.1]]",122.14,,,,-3.8347,-0.75496,-111.82356,5e-05,23.66823
9118.46,SYN.BTC-25SEP20,1579545393893,open,1.05,0.2,0.9785,1.13,1.0458563,80.54,1.02,0.0,BTC-25SEP20-18000-P,8653.66,16812820284,[],0.0,0.0,0.0,1.17,0.5,"[[1.17, 0.5], [1.29, 0.1], [1.37, 0.1], [1.38, 0.1], [1.39, 0.1], [1.45, 0.2], [1.55, 0.1]]",121.89,,,,-3.83075,-0.7552,-111.83622,5e-05,23.64471
9121.12,SYN.BTC-25SEP20,1579545473061,open,1.05,0.2,0.978,1.1295,1.0453047,80.53,1.02,0.0,BTC-25SEP20-18000-P,8657.37,16812820284,[],0.0,0.0,0.0,1.17,0.5,"[[1.17, 0.5], [1.29, 0.1], [1.37, 0.1], [1.38, 0.1], [1.39, 0.1], [1.45, 0.2], [1.55, 0.1]]",122.05,,,,-3.83209,-0.75511,-111.82906,5e-05,23.65593
9123.04,SYN.BTC-25SEP20,1579545566724,open,1.05,0.2,0.9775,1.1285,1.04481579,80.49,1.02,0.0,BTC-25SEP20-18000-P,8656.51,16812820284,[],0.0,0.0,0.0,1.17,0.5,"[[1.17, 0.5], [1.29, 0.1], [1.37, 0.1], [1.38, 0.1], [1.39, 0.1], [1.45, 0.2], [1.55, 0.1]]",122.16,,,,-3.82983,-0.75524,-111.82969,5e-05,23.65435
9123.77,SYN.BTC-25SEP20,1579545663893,open,1.05,0.2,0.977,1.1285,1.04474285,80.51,1.02,0.0,BTC-25SEP20-18000-P,8657.83,16812820284,[],0.0,0.0,0.0,1.17,0.5,"[[1.17, 0.5], [1.29, 0.1], [1.37, 0.1], [1.38, 0.1], [1.39, 0.1], [1.45, 0.2], [1.55, 0.1]]",122.21,,,,-3.83301,-0.75506,-111.82211,5e-05,23.6657
9124.04,SYN.BTC-25SEP20,1579545738893,open,1.05,0.2,0.977,1.1285,1.04467703,80.51,1.02,0.0,BTC-25SEP20-18000-P,8658.38,16812820284,[],0.0,0.0,0.0,1.17,0.5,"[[1.17, 0.5], [1.29, 0.1], [1.37, 0.1], [1.38, 0.1], [1.39, 0.1], [1.45, 0.2], [1.55, 0.1]]",122.22,,,,-3.83283,-0.75507,-111.82167,5e-05,23.66587
9121.59,SYN.BTC-25SEP20,1579545813893,open,1.05,0.2,0.9775,1.129,1.04514379,80.5,1.02,0.0,BTC-25SEP20-18000-P,8657.08,16812820284,[],0.0,0.0,0.0,1.17,0.5,"[[1.17, 0.5], [1.29, 0.1], [1.37, 0.1], [1.38, 0.1], [1.39, 0.1], [1.45, 0.2], [1.55, 0.1]]",122.08,,,,-3.83012,-0.75523,-111.83012,5e-05,23.65092
9119.65,SYN.BTC-25SEP20,1579545888893,open,1.05,0.2,0.978,1.1295,1.04549456,80.49,1.02,0.0,BTC-25SEP20-18000-P,8656.38,16812820284,[],0.0,0.0,0.0,1.17,0.5,"[[1.17, 0.5], [1.29, 0.1], [1.37, 0.1], [1.38, 0.1], [1.39, 0.1], [1.45, 0.2], [1.55, 0.1]]",121.97,,,,-3.82733,-0.7554,-111.83811,5e-05,23.63723
9108.11,SYN.BTC-25SEP20,1579572028632,open,1.05,0.2,0.9785,1.1285,1.04528964,79.57,1.02,0.0,BTC-25SEP20-18000-P,8637.59,16812820284,[],0.0,0.0,0.0,1.17,0.5,"[[1.17, 0.5], [1.29, 0.1], [1.37, 0.1], [1.38, 0.1], [1.39, 0.1], [1.45, 0.2], [1.55, 0.1]]",121.36,,,,-3.73287,-0.76112,-111.90302,5e-05,23.29144
9108.37,SYN.BTC-25SEP20,1579572098115,open,1.05,0.2,0.9785,1.128,1.04522322,79.57,1.02,0.0,BTC-25SEP20-18000-P,8635.96,16812820284,[],0.0,0.0,0.0,1.17,0.5,"[[1.17, 0.5], [1.29, 0.1], [1.37, 0.1], [1.38, 0.1], [1.39, 0.1], [1.45, 0.2], [1.55, 0.1]]",121.38,,,,-3.73261,-0.76114,-111.90248,5e-05,23.29123
9107.39,SYN.BTC-25SEP20,1579572167598,open,1.05,0.2,0.9785,1.1285,1.04544123,79.58,1.02,0.0,BTC-25SEP20-18000-P,8636.13,16812820284,[],0.0,0.0,0.0,1.17,0.5,"[[1.17, 0.5], [1.29, 0.1], [1.37, 0.1], [1.38, 0.1], [1.39, 0.1], [1.45, 0.2], [1.55, 0.1]]",121.32,,,,-3.7326,-0.76114,-111.90381,5e-05,23.28848
9106.79,SYN.BTC-25SEP20,1579572234893,open,1.05,0.2,0.979,1.1285,1.04556549,79.58,1.02,0.0,BTC-25SEP20-18000-P,8636.0,16812820284,[],0.0,0.0,0.0,1.17,0.5,"[[1.17, 0.5], [1.29, 0.1], [1.37, 0.1], [1.38, 0.1], [1.39, 0.1], [1.45, 0.2], [1.55, 0.1]]",121.28,,,,-3.73229,-0.76116,-111.90506,5e-05,23.28586
9106.95,SYN.BTC-25SEP20,1579572312893,open,1.05,0.2,0.979,1.1285,1.04551846,79.57,1.02,0.0,BTC-25SEP20-18000-P,8637.02,16812820284,[],0.0,0.0,0.0,1.17,0.5,"[[1.17, 0.5], [1.29, 0.1], [1.37, 0.1], [1.38, 0.1], [1.39, 0.1], [1.45, 0.2], [1.55, 0.1]]",121.29,,,,-3.73191,-0.76119,-111.90522,5e-05,23.28505
9106.69,SYN.BTC-25SEP20,1579572381105,open,1.05,0.2,0.979,1.1285,1.04557047,79.57,1.02,0.0,BTC-25SEP20-18000-P,8636.24,16812820284,[],0.0,0.0,0.0,1.17,0.5,"[[1.17, 0.5], [1.29, 0.1], [1.37, 0.1], [1.38, 0.1], [1.39, 0.1], [1.45, 0.2], [1.55, 0.1]]",121.28,,,,-3.73168,-0.7612,-111.90577,5e-05,23.28358
9108.87,SYN.BTC-25SEP20,1579572450892,open,1.05,0.2,0.9785,1.128,1.0451368,79.57,1.02,0.0,BTC-25SEP20-18000-P,8638.73,16812820284,[],0.0,0.0,0.0,1.17,0.5,"[[1.17, 0.5], [1.29, 0.1], [1.37, 0.1], [1.38, 0.1], [1.39, 0.1], [1.45, 0.2], [1.55, 0.1]]",121.41,,,,-3.73352,-0.76109,-111.8985,5e-05,23.29507
9112.18,SYN.BTC-25SEP20,1579572522893,open,1.05,0.2,0.9775,1.1275,1.04448406,79.57,1.02,0.0,BTC-25SEP20-18000-P,8641.6,16812820284,[],0.0,0.0,0.0,1.17,0.5,"[[1.17, 0.5], [1.29, 0.1], [1.37, 0.1], [1.38, 0.1], [1.39, 0.1], [1.45, 0.2], [1.55, 0.1]]",121.6,,,,-3.73648,-0.76091,-111.88704,5e-05,23.31296
9114.03,SYN.BTC-25SEP20,1579572595596,open,1.05,0.2,0.9775,1.127,1.04412166,79.58,1.02,0.0,BTC-25SEP20-18000-P,8642.56,16812820284,[],0.0,0.0,0.0,1.17,0.5,"[[1.17, 0.5], [1.29, 0.1], [1.37, 0.1], [1.38, 0.1], [1.39, 0.1], [1.45, 0.2], [1.55, 0.1]]",121.71,,,,-3.73819,-0.76081,-111.88055,5e-05,23.32315
9112.85,SYN.BTC-25SEP20,1579572664072,open,1.05,0.2,0.9775,1.1275,1.04433839,79.57,1.02,0.0,BTC-25SEP20-18000-P,8641.5,16812820284,[],0.0,0.0,0.0,1.17,0.5,"[[1.17, 0.5], [1.29, 0.1], [1.37, 0.1], [1.38, 0.1], [1.39, 0.1], [1.45, 0.2], [1.55, 0.1]]",121.64,,,,-3.7366,-0.7609,-111.88512,5e-05,23.31502
9122.22,SYN.BTC-25SEP20,1579572733557,open,1.05,0.2,0.976,1.1255,1.04260365,79.62,1.02,0.0,BTC-25SEP20-18000-P,8651.62,16812820284,[],0.0,0.0,0.0,1.17,0.5,"[[1.17, 0.5], [1.29, 0.1], [1.37, 0.1], [1.38, 0.1], [1.39, 0.1], [1.45, 0.2], [1.55, 0.1]]",122.19,,,,-3.7489,-0.76017,-111.84673,5e-05,23.378
9123.46,SYN.BTC-25SEP20,1579572802033,open,1.05,0.2,0.9755,1.125,1.04214344,79.53,1.02,0.0,BTC-25SEP20-18000-P,8652.35,16812820284,[],0.0,0.0,0.0,1.17,0.5,"[[1.17, 0.5], [1.29, 0.1], [1.37, 0.1], [1.38, 0.1], [1.39, 0.1], [1.45, 0.2], [1.55, 0.1]]",122.27,,,,-3.74219,-0.76055,-111.85684,5e-05,23.36073
9127.36,SYN.BTC-25SEP20,1579572873893,open,1.05,0.2,0.9745,1.1245,1.04141405,79.55,1.02,0.0,BTC-25SEP20-18000-P,8654.46,16812820284,[],0.0,0.0,0.0,1.17,0.5,"[[1.17, 0.5], [1.29, 0.1], [1.37, 0.1], [1.38, 0.1], [1.39, 0.1], [1.45, 0.2], [1.55, 0.1]]",122.5,,,,-3.74707,-0.76026,-111.84079,5e-05,23.38616
9127.26,SYN.BTC-25SEP20,1579572944022,open,1.05,0.2,0.9745,1.1245,1.04147273,79.56,1.02,0.0,BTC-25SEP20-18000-P,8653.15,16812820284,[],0.0,0.0,0.0,1.17,0.5,"[[1.17, 0.5], [1.29, 0.1], [1.37, 0.1], [1.38, 0.1], [1.39, 0.1], [1.45, 0.2], [1.55, 0.1]]",122.49,,,,-3.74839,-0.76019,-111.83822,5e-05,23.38986
9123.74,SYN.BTC-25SEP20,1579573012501,open,1.05,0.2,0.9755,1.125,1.04217277,79.57,1.02,0.0,BTC-25SEP20-18000-P,8650.04,16812820284,[],0.0,0.0,0.0,1.17,0.5,"[[1.17, 0.5], [1.29, 0.1], [1.37, 0.1], [1.38, 0.1], [1.39, 0.1], [1.45, 0.2], [1.55, 0.1]]",122.28,,,,-3.74555,-0.76036,-111.84895,5e-05,23.37157
