underlying_price,underlying_index,timestamp,state,settlement_price,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,instrument_name,index_price,change_id,bids,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,asks,ask_iv,24h_high,24h_low,24h_vol,theta,delta,rho,gamma,vega
8678.25,SYN.BTC-31JAN20,1579545009020,open,0.3,0.0,0.2715,0.3285,0.29785165,78.59,,0.0,BTC-31JAN20-11250-P,8652.34,16812820220,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,-3.78117,-0.96957,-3.18293,6e-05,1.01637
8683.91,SYN.BTC-31JAN20,1579545087363,open,0.3,0.0,0.2705,0.328,0.29707831,79.04,,0.0,BTC-31JAN20-11250-P,8658.15,16812820220,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,-3.9217,-0.96844,-3.18002,6e-05,1.04811
8681.46,SYN.BTC-31JAN20,1579545169938,open,0.3,0.0,0.271,0.328,0.2974203,78.91,,0.0,BTC-31JAN20-11250-P,8655.99,16812820220,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,-3.87484,-0.96883,-3.18053,6e-05,1.03713
8679.03,SYN.BTC-31JAN20,1579545393020,open,0.3,0.0,0.271,0.3285,0.29774996,78.71,,0.0,BTC-31JAN20-11250-P,8653.66,16812820220,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,-3.81093,-0.96935,-3.18094,6e-05,1.02237
8682.5,SYN.BTC-31JAN20,1579545465021,open,0.3,0.0,0.2705,0.328,0.29723607,78.65,,0.0,BTC-31JAN20-11250-P,8657.45,16812820220,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,-3.82054,-0.96925,-3.18045,6e-05,1.02561
8683.74,SYN.BTC-31JAN20,1579545552626,open,0.3,0.0,0.2705,0.328,0.29705953,78.69,,0.0,BTC-31JAN20-11250-P,8657.47,16812820220,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,-3.83639,-0.96911,-3.17993,6e-05,1.02934
8683.27,SYN.BTC-31JAN20,1579545657020,open,0.3,0.0,0.2705,0.328,0.29711917,78.62,,0.0,BTC-31JAN20-11250-P,8657.86,16812820220,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,-3.81617,-0.96928,-3.17989,6e-05,1.02471
8683.69,SYN.BTC-31JAN20,1579545735020,open,0.3,0.0,0.2705,0.328,0.29705941,78.63,,0.0,BTC-31JAN20-11250-P,8658.36,16812820220,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,-3.82224,-0.96923,-3.17957,6e-05,1.02606
8682.16,SYN.BTC-31JAN20,1579545811465,open,0.3,0.0,0.271,0.328,0.29727729,78.59,,0.0,BTC-31JAN20-11250-P,8657.08,16812820220,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,-3.80191,-0.9694,-3.17957,6e-05,1.02101
8681.76,SYN.BTC-31JAN20,1579545885020,open,0.3,0.0,0.271,0.328,0.29732376,78.5,,0.0,BTC-31JAN20-11250-P,8656.59,16812820220,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,-3.77746,-0.9696,-3.17982,6e-05,1.01559
