underlying_price,underlying_index,timestamp,state,settlement_price,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,instrument_name,index_price,change_id,bids,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,asks,ask_iv,24h_high,24h_low,24h_vol,theta,delta,rho,gamma,vega
8814.91,BTC-27MAR20,1579545020618,open,1.28,5.2,1.226,1.3315,1.2741463,96.25,2.035,0.0,BTC-27MAR20-20000-P,8651.95,16812820341,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,-2.19609,-0.9631,-35.96401,2e-05,3.03754
8818.02,BTC-27MAR20,1579545096427,open,1.28,5.2,1.225,1.3305,1.27328256,96.03,2.035,0.0,BTC-27MAR20-20000-P,8655.69,16812820341,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,-2.17586,-0.96343,-35.96738,2e-05,3.01628
8813.71,BTC-27MAR20,1579545399543,open,1.28,5.2,1.226,1.332,1.27445093,96.25,2.035,0.0,BTC-27MAR20-20000-P,8654.11,16812820341,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,-2.19467,-0.96312,-35.96181,2e-05,3.03523
8817.06,BTC-27MAR20,1579545477090,open,1.28,5.2,1.2255,1.331,1.27359488,96.23,2.035,0.0,BTC-27MAR20-20000-P,8657.41,16812820341,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,-2.19723,-0.96308,-35.96065,2e-05,3.03927
8817.03,BTC-27MAR20,1579545579818,open,1.28,5.2,1.225,1.3315,1.27356058,96.11,2.035,0.0,BTC-27MAR20-20000-P,8655.99,16812820341,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,-2.18353,-0.96331,-35.96284,2e-05,3.02405
8818.01,BTC-27MAR20,1579545666419,open,1.28,5.2,1.225,1.3305,1.27335164,96.23,2.035,0.0,BTC-27MAR20-20000-P,8657.86,16812820341,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,-2.19782,-0.96307,-35.95934,2e-05,3.04015
8818.06,BTC-27MAR20,1579545743993,open,1.28,5.2,1.225,1.3305,1.27333556,96.22,2.035,0.0,BTC-27MAR20-20000-P,8658.25,16812820341,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,-2.19679,-0.96309,-35.95918,2e-05,3.039
8815.83,BTC-27MAR20,1579545817511,open,1.28,5.2,1.2255,1.331,1.27394375,96.34,2.035,0.0,BTC-27MAR20-20000-P,8657.26,16812820341,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,-2.20773,-0.96291,-35.95627,2e-05,3.05013
8815.19,BTC-27MAR20,1579545894042,open,1.28,5.2,1.226,1.3315,1.27407024,96.24,2.035,0.0,BTC-27MAR20-20000-P,8656.25,16812820341,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,-2.19518,-0.96312,-35.95863,2e-05,3.03602
8797.84,BTC-27MAR20,1579572030649,open,1.28,5.2,1.23,1.334,1.2776601,93.91,2.035,0.0,BTC-27MAR20-20000-P,8637.89,16812820341,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,-1.9058,-0.96802,-35.86056,2e-05,2.68883
8796.78,BTC-27MAR20,1579572101137,open,1.28,5.2,1.23,1.334,1.27792327,93.89,2.035,0.0,BTC-27MAR20-20000-P,8635.97,16812820341,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,-1.902,-0.96808,-35.8607,2e-05,2.68408
8797.09,BTC-27MAR20,1579572170618,open,1.28,5.2,1.23,1.334,1.27784426,93.89,2.035,0.0,BTC-27MAR20-20000-P,8636.31,16812820341,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,-1.90244,-0.96808,-35.86021,2e-05,2.68466
8797.05,BTC-27MAR20,1579572236618,open,1.28,5.2,1.23,1.334,1.27785414,93.89,2.035,0.0,BTC-27MAR20-20000-P,8636.0,16812820341,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,-1.9023,-0.96808,-35.85988,2e-05,2.68444
8797.08,BTC-27MAR20,1579572314619,open,1.28,5.2,1.23,1.334,1.27785182,93.91,2.035,0.0,BTC-27MAR20-20000-P,8637.02,16812820341,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,-1.90419,-0.96805,-35.8591,2e-05,2.68656
8797.14,BTC-27MAR20,1579572383120,open,1.28,5.2,1.23,1.334,1.27787687,94.04,2.035,0.0,BTC-27MAR20-20000-P,8636.69,16812820341,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,-1.91814,-0.96782,-35.85572,2e-05,2.70241
8798.11,BTC-27MAR20,1579572453610,open,1.28,5.2,1.23,1.3335,1.27760802,93.97,2.035,0.0,BTC-27MAR20-20000-P,8638.22,16812820341,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,-1.91207,-0.96792,-35.85622,2e-05,2.69577
8801.87,BTC-27MAR20,1579572525109,open,1.28,5.2,1.229,1.333,1.2766605,94.01,2.035,0.0,BTC-27MAR20-20000-P,8641.71,16812820341,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,-1.9207,-0.96778,-35.85375,2e-05,2.7068
8804.29,BTC-27MAR20,1579572598617,open,1.28,5.2,1.2285,1.332,1.27606002,94.07,2.035,0.0,BTC-27MAR20-20000-P,8641.99,16812820341,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,-1.92932,-0.96764,-35.85137,2e-05,2.71736
8801.57,BTC-27MAR20,1579572667094,open,1.28,5.2,1.229,1.333,1.27672628,93.98,2.035,0.0,BTC-27MAR20-20000-P,8642.19,16812820341,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,-1.9167,-0.96784,-35.85389,2e-05,2.70207
8812.43,BTC-27MAR20,1579572735573,open,1.28,5.2,1.226,1.33,1.2739528,93.95,2.035,0.0,BTC-27MAR20-20000-P,8651.75,16812820341,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,-1.92747,-0.96766,-35.85051,2e-05,2.71791
8813.94,BTC-27MAR20,1579572804049,open,1.28,5.2,1.226,1.3295,1.27359978,94.05,2.035,0.0,BTC-27MAR20-20000-P,8652.48,16812820341,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,-1.93996,-0.96746,-35.84735,2e-05,2.73257
8814.61,BTC-27MAR20,1579572875619,open,1.28,5.2,1.2255,1.3295,1.27343478,94.07,2.035,0.0,BTC-27MAR20-20000-P,8654.37,16812820341,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,-1.94265,-0.96741,-35.84599,2e-05,2.73578
8814.6,BTC-27MAR20,1579572946037,open,1.28,5.2,1.226,1.3295,1.27348796,94.24,2.035,0.0,BTC-27MAR20-20000-P,8653.5,16812820341,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,-1.95996,-0.96713,-35.8419,2e-05,2.75534
