underlying_price,underlying_index,timestamp,state,settlement_price,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,instrument_name,index_price,change_id,bids,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,asks,ask_iv,24h_high,24h_low,24h_vol,theta,delta,rho,gamma,vega
8814.91,BTC-27MAR20,1579545020614,open,1.73,0.0,1.67,1.7895,1.72554434,103.48,,0.0,BTC-27MAR20-24000-P,8651.95,16812820326,"[[0.0005, 5.0]]",0.0,0.0005,5.0,0.0,0.0,[],0.0,,,,-1.44028,-0.97961,-43.48567,1e-05,1.85294
8818.02,BTC-27MAR20,1579545096428,open,1.73,0.0,1.669,1.789,1.72473397,104.15,,0.0,BTC-27MAR20-24000-P,8655.69,16812820326,"[[0.0005, 5.0]]",0.0,0.0005,5.0,0.0,0.0,[],0.0,,,,-1.50078,-0.97876,-43.47352,1e-05,1.91826
8813.69,BTC-27MAR20,1579545398614,open,1.73,0.0,1.6705,1.79,1.72607837,104.23,,0.0,BTC-27MAR20-24000-P,8653.73,16812820326,"[[0.0005, 5.0]]",0.0,0.0005,5.0,0.0,0.0,[],0.0,,,,-1.50322,-0.97873,-43.47097,1e-05,1.91985
8817.08,BTC-27MAR20,1579545473614,open,1.73,0.0,1.6695,1.789,1.7249612,103.87,,0.0,BTC-27MAR20-24000-P,8657.37,16812820326,"[[0.0005, 5.0]]",0.0,0.0005,5.0,0.0,0.0,[],0.0,,,,-1.4756,-0.97912,-43.47548,1e-05,1.89103
8817.19,BTC-27MAR20,1579545578810,open,1.73,0.0,1.67,1.7895,1.72546342,106.23,,0.0,BTC-27MAR20-24000-P,8656.1,16812820326,"[[0.0005, 5.0]]",0.0,0.0005,5.0,0.0,0.0,[],0.0,,,,-1.6863,-0.97618,-43.43599,1e-05,2.11294
8818.01,BTC-27MAR20,1579545665614,open,1.73,0.0,1.669,1.7885,1.72470842,104.02,,0.0,BTC-27MAR20-24000-P,8657.83,16812820326,"[[0.0005, 5.0]]",0.0,0.0005,5.0,0.0,0.0,[],0.0,,,,-1.48949,-0.97892,-43.47154,1e-05,1.90597
8818.07,BTC-27MAR20,1579545740614,open,1.73,0.0,1.669,1.7885,1.72468647,104.01,,0.0,BTC-27MAR20-24000-P,8658.38,16812820326,"[[0.0005, 5.0]]",0.0,0.0005,5.0,0.0,0.0,[],0.0,,,,-1.48814,-0.97894,-43.47134,1e-05,1.90452
8815.67,BTC-27MAR20,1579545815614,open,1.73,0.0,1.67,1.7895,1.72541596,103.98,,0.0,BTC-27MAR20-24000-P,8657.08,16812820326,"[[0.0005, 5.0]]",0.0,0.0005,5.0,0.0,0.0,[],0.0,,,,-1.48329,-0.97901,-43.47141,1e-05,1.89881
8815.17,BTC-27MAR20,1579545893614,open,1.73,0.0,1.67,1.7895,1.72558139,104.03,,0.0,BTC-27MAR20-24000-P,8656.28,16812820326,"[[0.0005, 5.0]]",0.0,0.0005,5.0,0.0,0.0,[],0.0,,,,-1.48764,-0.97895,-43.47017,1e-05,1.90333
8797.76,BTC-27MAR20,1579572029644,open,1.73,0.0,1.675,1.7935,1.73044896,101.86,,0.0,BTC-27MAR20-24000-P,8637.76,16812820326,"[[0.0005, 5.0]]",0.0,0.0005,5.0,0.0,0.0,[],0.0,,,,-1.27936,-0.98194,-43.31284,1e-05,1.66416
