underlying_price,underlying_index,timestamp,state,settlement_price,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,instrument_name,index_price,change_id,bids,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,asks,ask_iv,24h_high,24h_low,24h_vol,theta,delta,rho,gamma,vega
8983.07,BTC-26JUN20,1579545023923,open,0.02,55.4,0.006,0.049,0.01927727,90.5,0.018,0.0,BTC-26JUN20-24000-C,8651.81,16818696412,"[[0.018, 12.0], [0.0175, 27.0], [0.017, 11.4], [0.003, 5.0]]",89.25,0.018,12.0,0.0205,12.5,"[[0.0205, 12.5], [0.021, 17.0], [0.0215, 22.0], [0.1605, 2.8]]",91.64,0.018,0.018,10.0,-2.69814,0.08763,2.65043,3e-05,9.39554
8986.42,BTC-26JUN20,1579545101610,open,0.02,55.4,0.006,0.049,0.01930032,90.49,0.018,0.0,BTC-26JUN20-24000-C,8655.42,16818706542,"[[0.018, 12.0], [0.0175, 27.0], [0.017, 11.6], [0.003, 5.0]]",89.23,0.018,12.0,0.0205,12.5,"[[0.0205, 12.5], [0.021, 17.0], [0.0215, 22.0], [0.1605, 2.8]]",91.62,0.018,0.018,10.0,-2.7012,0.08772,2.65406,3e-05,9.40635
8985.97,BTC-26JUN20,1579545401610,open,0.02,55.4,0.006,0.049,0.01928705,90.48,0.018,0.0,BTC-26JUN20-24000-C,8655.6,16818706542,"[[0.018, 12.0], [0.0175, 27.0], [0.017, 11.6], [0.003, 5.0]]",89.23,0.018,12.0,0.0205,12.5,"[[0.0205, 12.5], [0.021, 17.0], [0.0215, 22.0], [0.1605, 2.8]]",91.63,0.018,0.018,10.0,-2.6998,0.08767,2.65261,3e-05,9.40212
8986.55,BTC-26JUN20,1579545482610,open,0.02,55.4,0.006,0.049,0.01928999,90.48,0.018,0.0,BTC-26JUN20-24000-C,8657.38,16818706542,"[[0.018, 12.0], [0.0175, 27.0], [0.017, 11.6], [0.003, 5.0]]",89.23,0.018,12.0,0.0205,12.5,"[[0.0205, 12.5], [0.021, 17.0], [0.0215, 22.0], [0.1605, 2.8]]",91.62,0.018,0.018,10.0,-2.70023,0.08768,2.65314,3e-05,9.40371
8988.75,BTC-26JUN20,1579545584609,open,0.02,55.4,0.006,0.049,0.01929754,90.48,0.018,0.0,BTC-26JUN20-24000-C,8656.81,16818751357,"[[0.018, 12.0], [0.0175, 27.0], [0.017, 11.4], [0.003, 5.0]]",89.21,0.018,12.0,0.0205,12.5,"[[0.0205, 12.5], [0.021, 17.0], [0.0215, 22.0], [0.1605, 2.8]]",91.61,0.018,0.018,10.0,-2.70147,0.08772,2.65485,3e-05,9.4088
8989.4,BTC-26JUN20,1579545670447,open,0.02,55.4,0.006,0.049,0.01930514,90.48,0.018,0.0,BTC-26JUN20-24000-C,8657.88,16818758140,"[[0.018, 12.0], [0.0175, 27.0], [0.017, 11.6], [0.003, 5.0]]",89.21,0.018,12.0,0.0205,12.5,"[[0.0205, 12.5], [0.021, 17.0], [0.0215, 22.0], [0.1605, 2.8]]",91.6,0.018,0.018,10.0,-2.70239,0.08775,2.65583,3e-05,9.41171
8989.63,BTC-26JUN20,1579545747014,open,0.02,55.4,0.006,0.049,0.01930283,90.47,0.018,0.0,BTC-26JUN20-24000-C,8658.5,16818758140,"[[0.018, 12.0], [0.0175, 27.0], [0.017, 11.6], [0.003, 5.0]]",89.21,0.018,12.0,0.0205,12.5,"[[0.0205, 12.5], [0.021, 17.0], [0.0215, 22.0], [0.1605, 2.8]]",91.6,0.018,0.018,10.0,-2.70221,0.08774,2.65572,3e-05,9.41141
8987.1,BTC-26JUN20,1579545818610,open,0.02,55.4,0.006,0.049,0.01928223,90.47,0.018,0.0,BTC-26JUN20-24000-C,8657.26,16818773352,"[[0.018, 12.0], [0.0175, 27.0], [0.017, 11.6], [0.003, 5.0]]",89.22,0.018,12.0,0.0205,12.5,"[[0.0205, 12.5], [0.021, 17.0], [0.0215, 22.0], [0.1605, 2.8]]",91.62,0.018,0.018,10.0,-2.69961,0.08766,2.65266,3e-05,9.40234
8985.18,BTC-26JUN20,1579545896610,open,0.02,55.4,0.006,0.0485,0.01926628,90.47,0.018,0.0,BTC-26JUN20-24000-C,8656.41,16818778131,"[[0.018, 12.0], [0.0175, 27.0], [0.017, 10.7], [0.003, 5.0]]",89.24,0.018,12.0,0.0205,12.5,"[[0.0205, 12.5], [0.021, 17.0], [0.0215, 22.0], [0.1605, 2.8]]",91.63,0.018,0.018,10.0,-2.69758,0.0876,2.6503,3e-05,9.39537
8974.24,BTC-26JUN20,1579572031654,open,0.02,53.4,0.0055,0.047,0.018262,89.66,0.019,0.0,BTC-26JUN20-24000-C,8637.85,16822015888,"[[0.017, 16.6], [0.0165, 24.0], [0.016, 11.0]]",88.39,0.017,16.6,0.0195,45.5,"[[0.0195, 45.5], [0.02, 1.0], [0.0205, 22.0], [0.16, 2.8]]",90.86,0.019,0.018,12.0,-2.5953,0.08422,2.55027,3e-05,9.10314
8974.27,BTC-26JUN20,1579572102144,open,0.02,53.4,0.0055,0.047,0.01826219,89.66,0.019,0.0,BTC-26JUN20-24000-C,8635.95,16822015888,"[[0.017, 16.6], [0.0165, 24.0], [0.016, 11.0]]",88.39,0.017,16.6,0.0195,45.5,"[[0.0195, 45.5], [0.02, 1.0], [0.0205, 22.0], [0.16, 2.8]]",90.86,0.019,0.018,12.0,-2.59533,0.08422,2.55029,3e-05,9.10322
