underlying_price,underlying_index,timestamp,state,settlement_price,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,instrument_name,index_price,change_id,bids,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,asks,ask_iv,24h_high,24h_low,24h_vol,theta,delta,rho,gamma,vega
8746.26,SYN.BTC-28FEB20,1579545026172,open,0.05,161.9,0.0255,0.074,0.04629179,60.98,0.047,0.0,BTC-28FEB20-9500-C,8651.75,16818701257,"[[0.045, 57.4], [0.0445, 17.0], [0.0435, 10.0], [0.015, 0.2], [0.0055, 2.5], [0.0005, 0.2]]",59.93,0.045,57.4,0.0475,17.5,"[[0.0475, 17.5], [0.049, 20.1], [0.0495, 15.0], [0.05, 25.0], [0.077, 4.2]]",61.96,0.049,0.0465,20.0,-8.52565,0.37527,3.03989,0.00022,10.78248
8749.41,SYN.BTC-28FEB20,1579545104482,open,0.05,161.9,0.0255,0.074,0.04640241,60.98,0.047,0.0,BTC-28FEB20-9500-C,8655.17,16818708429,"[[0.045, 58.4], [0.0445, 17.0], [0.0435, 10.0], [0.015, 0.2], [0.0055, 2.5], [0.0005, 0.2]]",59.84,0.045,58.4,0.0475,0.5,"[[0.0475, 0.5], [0.048, 17.0], [0.049, 0.8], [0.0495, 34.3], [0.05, 25.0], [0.077, 4.2]]",61.87,0.049,0.0465,20.0,-8.5329,0.37594,3.04603,0.00022,10.7922
8748.77,SYN.BTC-28FEB20,1579545404577,open,0.05,161.9,0.0255,0.074,0.04634398,60.95,0.047,0.0,BTC-28FEB20-9500-C,8656.09,16818738687,"[[0.045, 22.8], [0.0445, 53.3], [0.0435, 10.0], [0.015, 0.2], [0.0055, 2.5], [0.0005, 0.2]]",59.86,0.045,22.8,0.0475,0.5,"[[0.0475, 0.5], [0.048, 19.0], [0.049, 20.1], [0.0495, 15.0], [0.05, 28.0], [0.077, 4.2]]",61.89,0.049,0.0465,20.0,-8.52754,0.37571,3.04395,0.00022,10.78885
8749.9,SYN.BTC-28FEB20,1579545484892,open,0.05,161.9,0.0255,0.074,0.04637612,60.94,0.047,0.0,BTC-28FEB20-9500-C,8657.32,16818743146,"[[0.045, 42.1], [0.0445, 34.0], [0.0435, 10.0], [0.015, 0.2], [0.0055, 2.5], [0.0005, 0.2]]",59.83,0.045,42.1,0.0475,0.5,"[[0.0475, 0.5], [0.048, 19.0], [0.049, 20.1], [0.0495, 15.0], [0.05, 28.0], [0.077, 4.2]]",61.85,0.049,0.0465,20.0,-8.52918,0.37593,3.04603,0.00022,10.79213
8750.09,SYN.BTC-28FEB20,1579545592892,open,0.05,161.9,0.0255,0.074,0.04639004,60.95,0.047,0.0,BTC-28FEB20-9500-C,8657.08,16818755223,"[[0.045, 42.4], [0.0445, 34.0], [0.0435, 10.0], [0.015, 0.2], [0.0055, 2.5], [0.0005, 0.2]]",59.82,0.045,42.4,0.0475,0.5,"[[0.0475, 0.5], [0.048, 19.0], [0.049, 20.1], [0.0495, 15.0], [0.05, 28.0], [0.077, 4.2]]",61.85,0.049,0.0465,20.0,-8.53084,0.37599,3.04641,0.00022,10.79271
8750.73,SYN.BTC-28FEB20,1579545673892,open,0.05,161.9,0.0255,0.074,0.04640054,60.94,0.047,0.0,BTC-28FEB20-9500-C,8657.95,16818758731,"[[0.045, 43.0], [0.0445, 34.0], [0.0435, 10.0], [0.015, 0.2], [0.0055, 2.5], [0.0005, 0.2]]",59.8,0.045,43.0,0.0475,0.5,"[[0.0475, 0.5], [0.048, 19.0], [0.049, 20.1], [0.0495, 15.0], [0.05, 28.0], [0.077, 4.2]]",61.83,0.049,0.0465,20.0,-8.53083,0.37609,3.04744,0.00022,10.79434
8750.93,SYN.BTC-28FEB20,1579545749267,open,0.05,161.9,0.0255,0.074,0.04640347,60.94,0.047,0.0,BTC-28FEB20-9500-C,8657.83,16818768195,"[[0.045, 43.1], [0.0445, 34.0], [0.0435, 10.0], [0.015, 0.2], [0.0055, 2.5], [0.0005, 0.2]]",59.8,0.045,43.1,0.0475,19.5,"[[0.0475, 19.5], [0.049, 20.1], [0.0495, 15.0], [0.05, 28.0], [0.077, 4.2]]",61.82,0.049,0.0465,20.0,-8.53116,0.37613,3.04776,0.00022,10.79483
8749.08,SYN.BTC-28FEB20,1579545820978,open,0.05,161.9,0.0255,0.074,0.04632391,60.93,0.047,0.0,BTC-28FEB20-9500-C,8657.26,16818774213,"[[0.045, 43.2], [0.0445, 34.0], [0.0435, 10.0], [0.015, 0.2], [0.0055, 2.5], [0.0005, 0.2]]",59.85,0.045,43.2,0.0475,0.5,"[[0.0475, 0.5], [0.048, 19.0], [0.049, 20.1], [0.0495, 15.0], [0.05, 28.0], [0.077, 4.2]]",61.88,0.049,0.0465,20.0,-8.52519,0.37569,3.04373,0.00022,10.78843
8748.51,SYN.BTC-28FEB20,1579545902095,open,0.05,161.9,0.0255,0.074,0.04630391,60.93,0.047,0.0,BTC-28FEB20-9500-C,8656.29,16818779606,"[[0.045, 22.5], [0.0445, 52.3], [0.0435, 10.0], [0.015, 0.2], [0.0055, 2.5], [0.0005, 0.2]]",59.87,0.045,22.5,0.0475,18.5,"[[0.0475, 18.5], [0.049, 20.1], [0.0495, 15.0], [0.05, 10.0], [0.077, 4.2]]",61.9,0.049,0.0465,20.0,-8.52411,0.37557,3.04254,0.00022,10.78653
8730.14,SYN.BTC-28FEB20,1579572033667,open,0.05,161.9,0.024,0.072,0.04462882,60.37,0.0475,0.0,BTC-28FEB20-9500-C,8637.86,16822033120,"[[0.044, 4.5], [0.0425, 19.3], [0.042, 49.4], [0.0415, 10.0], [0.0235, 5.8], [0.015, 0.2], [0.0055, 2.5], [0.0005, 0.2]]",59.85,0.044,4.5,0.045,18.0,"[[0.045, 18.0], [0.047, 41.3], [0.0745, 4.2]]",60.67,0.049,0.0465,20.5,-8.41197,0.3689,2.96663,0.00022,10.66012
